OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/chiltern,Chiltern District Council,CD0008,"''Chesham Car and Van Sales, Bellingdon Road''",495725.04,202592.2203,http://www.chiltern.gov.uk/planning/brownfieldregister,0.1,not owned by a public authority,,not permissioned,,,,3,5,,,08/12/2017,10/12/2018,
http://opendatacommunities.org/id/district-council/chiltern,Chiltern District Council,CD0031,"''Wicks Garage, Rignall Road''",488995.7,201770.6304,http://www.chiltern.gov.uk/planning/brownfieldregister,0.17,not owned by a public authority,,not permissioned,,,,5,10,,,08/12/2017,10/12/2018,
http://opendatacommunities.org/id/district-council/chiltern,Chiltern District Council,CD0109,"''Coach Depot and Adjacent Land, Lycrome Road, Lye Green''",497649.97,203409.0269,http://www.chiltern.gov.uk/planning/brownfieldregister,0.52,not owned by a public authority,,not permissioned,,,,12,13,Yes,Any future development proposals should consider that the site is within the Green Belt. Green Belt policies will apply to any future development proposals.,08/12/2017,10/12/2018,
http://opendatacommunities.org/id/district-council/chiltern,Chiltern District Council,CD0128,"''Chalfont St Peter Youth Centre, Tithe Barn, Sandy Rise''",500196.4,190884.1238,http://www.chiltern.gov.uk/planning/brownfieldregister,0.24,not owned by a public authority,,not permissioned,,,,7,8,,Any future development proposals should ensure that leisure and community facilities are reprovided.,08/12/2017,10/12/2018,
http://opendatacommunities.org/id/district-council/chiltern,Chiltern District Council,CD0129,"''Epilepsy Society Site (Middle Site), Chesham Lane''",500499.37,192338.186,http://www.chiltern.gov.uk/planning/brownfieldregister,2.94,not owned by a public authority,,pending decision,,,,15,25,Yes,Any future development proposals should consider that the site is within the Green Belt. Green Belt policies will apply to any future development proposals.,08/12/2017,10/12/2018,
http://opendatacommunities.org/id/district-council/chiltern,Chiltern District Council,CD0130,"''Epilepsy Society Site (Debenham House and Land to Rear), Chalfont St Peter''",500377.37,192795.4659,http://www.chiltern.gov.uk/planning/brownfieldregister,4.61,not owned by a public authority,,not permissioned,,,,12,15,Yes,Any future development proposals should consider that the site is within the Green Belt. Green Belt policies will apply to any future development proposals.,08/12/2017,10/12/2018,
http://opendatacommunities.org/id/district-council/chiltern,Chiltern District Council,CD0131,"''Gold Hill Baptist Church, Gold Hill East, Chalfont St Peter''",499529.67,190272.0471,http://www.chiltern.gov.uk/planning/brownfieldregister,0.23,not owned by a public authority,,permissioned,full planning permission,02/05/2018,,13,13,Yes,,08/12/2017,10/12/2018,
http://opendatacommunities.org/id/district-council/chiltern,Chiltern District Council,CD0145,"''Land at Springfield Industrial Estate, Springfield Road''",496471.54,201153.5743,http://www.chiltern.gov.uk/planning/brownfieldregister,1.81,not owned by a public authority,,permissioned,outline planning permission,19/10/2107,,55,55,Yes,,08/12/2017,10/12/2018,
http://opendatacommunities.org/id/district-council/chiltern,Chiltern District Council,CD0152,"''Area around Chalfont and Latimer Station, Little Chalfont''",499590.15,197548.8778,http://www.chiltern.gov.uk/planning/brownfieldregister,0.62,not owned by a public authority,,not permissioned,,,,25,31,,,08/12/2017,10/12/2018,
http://opendatacommunities.org/id/district-council/chiltern,Chiltern District Council,CD0153,"''68 to 78 Elizabeth Avenue, Little Chalfont''",499179.35,197969.1412,http://www.chiltern.gov.uk/planning/brownfieldregister,0.26,not owned by a public authority,,permissioned,full planning permission,15/07/2015,,7,7,Yes,,08/12/2017,10/12/2018,
