OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/fareham,Fareham Borough Council,37,"""Sawmills Industrial Park, Wickham Road, Fareham""",457739.2,109674.9,http://www.fareham.gov.uk/downloads/BLR_Plans/Site Plan - 37.jpg,2.2,not owned by a public authority,pending decision,full planning permission,,http://www.fareham.gov.uk/casetrackerplanning/ApplicationDetails.aspx?reference=P/17/0189/FP&uprn=100062408858,yes,,,,Site is currently occupied by a series of industrial uses and is in single ownership. Grade II Listed building is located adjacent to the site. Site is within the Welborne boundary as shown in Local Plan Part 3: The Welborne Plan (June 2015).,2017-12-01,2019-12-19,
http://opendatacommunities.org/id/district-council/fareham,Fareham Borough Council,86,"""1-2 The Avenue, Fareham""",456876.7,106250.9,http://www.fareham.gov.uk/downloads/BLR_Plans/Site Plan - 86.jpg,0.18,not owned by a public authority,not permissioned,,,,yes,9,20,,Site is located in Fareham Town Centre and is currently occupied by vehicle repair garage. Site is identified as a proposed housing allocation in the 2019 supplement to the Draft Local Plan.,2019-12-01,2019-12-19,
http://opendatacommunities.org/id/district-council/fareham,Fareham Borough Council,87,"""280-282 (UTP) West Street, Fareham""",457124.4,106139.2,http://www.fareham.gov.uk/downloads/BLR_Plans/Site Plan - 87.jpg,0.17,not owned by a public authority,not permissioned,,,,yes,34,34,,Site is identified as a proposed Fareham Town Centre housing allocation in the Draft Local Plan (2017). This identifies a capacity of 34 dwellings for the site. Access is provided from Station Roundabout and Western Way slip road.,2017-12-01,2019-12-19,
http://opendatacommunities.org/id/district-council/fareham,Fareham Borough Council,158,"""Norgar House, 10 East Street, Fareham""",458275.6,106140.9,http://www.fareham.gov.uk/downloads/BLR_Plans/Site Plan - 158.jpg,0.08,not owned by a public authority,permissioned,full planning permission,2017-11-10,http://www.fareham.gov.uk/casetrackerplanning/ApplicationDetails.aspx?reference=P/17/1060/FP,yes,,,,Site is located in Fareham Town Centre. There are two vehicular accesses to 10 on-site car parking spaces. Building is listed and is located within Fareham High Street Conservation Area.,2017-12-01,2019-12-19,
http://opendatacommunities.org/id/district-council/fareham,Fareham Borough Council,198,"""Civic Quarter, Fareham""",458037.6,106411.9,http://www.fareham.gov.uk/downloads/BLR_Plans/Site Plan - 198.jpg,3.35,mixed ownership,not permissioned,,,,yes,100,100,,Site is identified as a proposed Fareham Town Centre housing allocation in the Draft Local Plan (2017). This identifies a capacity of 100 dwellings for the site.,2019-12-01,2019-12-19,
http://opendatacommunities.org/id/district-council/fareham,Fareham Borough Council,203,"""3-33 West Street, Portchester""",461706,105594.3,http://www.fareham.gov.uk/downloads/BLR_Plans/Site Plan - 203.jpg,0.25,not owned by a public authority,pending decision,outline planning permission,,http://www.fareham.gov.uk/casetrackerplanning/ApplicationDetails.aspx?reference=P%2F19%2F1040%2FOA,yes,26,26,,Site is located in Portchester District Centre. Development proposed above existing retail and residential units.,2019-12-01,2019-12-19,
http://opendatacommunities.org/id/district-council/fareham,Fareham Borough Council,211,"""Fareham Station East, Fareham""",457010.3,106304.1,http://www.fareham.gov.uk/downloads/BLR_Plans/Site Plan - 211.jpg,1.58,mixed ownership,not permissioned,,,,yes,120,120,,"Site is identified as a Development Opportunity Area in the adopted Fareham Local Plan Part 2 (2015) and identified as a proposed Fareham Town Centre housing allocation in the Draft Local Plan (2017).  This identifies a capacity of 120 dwellings for the site. Immediate and surrounding uses include a public transport hub and interchange, low-key industrial service industries, fire station and some residential. Relocation of existing fire station or incorporation into a redevelopment would be required.",2017-12-01,2019-12-19,
http://opendatacommunities.org/id/district-council/fareham,Fareham Borough Council,212,"""Fareham Station West, Fareham""",456892.6,106334.3,http://www.fareham.gov.uk/downloads/BLR_Plans/Site Plan - 212.jpg,1.05,not owned by a public authority,not permissioned,,,,yes,94,94,,"Site is an adopted housing allocation in the adopted Fareham Local Plan Part 2 (2015) and identified as a proposed Fareham Town Centre housing allocation in the Draft Local Plan (2017).  This identifies a capacity of 94 dwellings for the site. Industrial and service industries, car garage and residential are located to the west and train station to the east. Area with TPOs is also located adjacent to the west. Indicative capacity of 30 dwellings and a care home or 75 dwellings is also identified for Fareham Station East in the Local Plan Part 2 Sites and Policies document (adopted June 2015).",2017-12-01,2019-12-19,
http://opendatacommunities.org/id/district-council/fareham,Fareham Borough Council,1058,"""Wynton Way, Fareham""",455298.3,107272.3,http://www.fareham.gov.uk/downloads/BLR_Plans/Site Plan - 1058.jpg,0.43,not owned by a public authority,not permissioned,,,,yes,13,13,,Site is an adopted housing allocation in the adopted Fareham Local Plan Part 2 (2015) and proposed for retention in Draft Local Plan (2017).  Constitutes a D Class use and a garage block.,2017-12-01,2019-12-19,
http://opendatacommunities.org/id/district-council/fareham,Fareham Borough Council,1076,"""335-357 Gosport Road, Fareham""",457766.4,104630.6,http://www.fareham.gov.uk/downloads/BLR_Plans/Site Plan - 1076.jpg,0.2,owned by a public authority,not permissioned,,,,yes,8,8,,Site is an adopted housing allocation in the adopted Fareham Local Plan Part 2 (2015) and proposed for retention in Draft Local Plan (2017).  Site is currently vacant and located adjacent to the Bus Rapid Transit (BRT) route along the former railway line. Site is owned by Hampshire County Council.,2017-12-01,2019-12-19,
