OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/lincoln,City of Lincoln Council,2013/1328/F,168 Scorer Street,3826867,36297,https://maps.lincoln.gov.uk/WebMapLayers8/Map.aspx?x=497349&y=370308&resolution=0.1&epsg=27700&mapname=planning&baseLayer=BackgroundMaps&datalayers=Brownfield%20Land%20Register%2CselectFeaturesControl_container,0.03,Not owned by a public authority,permissioned,full planning permission,03/04/2014,https://development.lincoln.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZV0SJFSK703,yes,8,8,,,19/09/2017,19/09/2017,
http://opendatacommunities.org/id/district-council/lincoln,City of Lincoln Council,2014/0879/F,"Old Bargate Works,Clumber St",3827901,36610,https://maps.lincoln.gov.uk/WebMapLayers8/Map.aspx?x=497072&y=369008&resolution=0.1&epsg=27700&mapname=planning&baseLayer=BackgroundMaps&datalayers=BackgroundMaps%2CBrownfield%20Land%20Register%2CselectFeaturesControl_container,0.04,Not owned by a public authority,permissioned,full planning permission,18/09/2015,https://development.lincoln.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZV0OJFSK513,Yes,10,10,,,19/09/2017,19/09/2017,
http://opendatacommunities.org/id/district-council/lincoln,City of Lincoln Council,2015/0038/F,"The Victory PH,Boultham Park Rd",3827112,37050,https://maps.lincoln.gov.uk/WebMapLayers8/Map.aspx?x=496604&y=369973&resolution=0.2&epsg=27700&mapname=planning&baseLayer=BackgroundMaps&datalayers=Brownfield%20Land%20Register%2CselectFeaturesControl_container,0.27,Not owned by a public authority,permissioned,full planning permission,01/05/2015,https://development.lincoln.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZV11JFSK845,Yes,14,14,,,19/09/2017,19/09/2017,
http://opendatacommunities.org/id/district-council/lincoln,City of Lincoln Council,CL724,"Land adjacent to Environment Agency, Waterside North",3826211,35477,https://maps.lincoln.gov.uk/WebMapLayers8/Map.aspx?x=498152&y=371154&resolution=0.2&epsg=27700&mapname=planning&baseLayer=BackgroundMaps&datalayers=BackgroundMaps%2CBrownfield%20Land%20Register%2CselectFeaturesControl_container,0.28,Owned by a public authority,not permissioned,,,,Yes,25,25,,,19/09/2017,14/11/2017,
http://opendatacommunities.org/id/district-council/lincoln,City of Lincoln Council,CL754,Car park to west of St. Anne's Rd,3825795,35042,https://maps.lincoln.gov.uk/WebMapLayers8/Map.aspx?x=498568&y=371685&resolution=0.2&epsg=27700&mapname=planning&baseLayer=BackgroundMaps&datalayers=BackgroundMaps%2CBrownfield%20Land%20Register%2CselectFeaturesControl_container,0.38,Owned by a public authority,not permissioned,,,,Yes,11,11,,,19/09/2017,14/11/2017,
http://opendatacommunities.org/id/district-council/lincoln,City of Lincoln Council,CL528,"Land south of YMCA,Waterside North",3826205,35641,https://maps.lincoln.gov.uk/WebMapLayers8/Map.aspx?x=497980&y=371160&resolution=0.2&epsg=27700&mapname=planning&baseLayer=BackgroundMaps&datalayers=BackgroundMaps%2CBrownfield%20Land%20Register%2CselectFeaturesControl_container,0.39,Not owned by a public authority,not permissioned,,,,Yes,29,29,,,19/09/2017,14/11/2017,
http://opendatacommunities.org/id/district-council/lincoln,City of Lincoln Council,CL756,"Nurses home,Greetwell Rd",3825647,34922,https://maps.lincoln.gov.uk/WebMapLayers8/Map.aspx?x=498682&y=371877&resolution=0.2&epsg=27700&mapname=planning&baseLayer=BackgroundMaps&datalayers=Brownfield%20Land%20Register%2CselectFeaturesControl_container,0.44,Owned by a public authority,not permissioned,,,,Yes,13,13,,,19/09/2017,14/11/2017,
http://opendatacommunities.org/id/district-council/lincoln,City of Lincoln Council,CL723,"Surface car park, Waterside North",3826186,35731,https://maps.lincoln.gov.uk/WebMapLayers8/Map.aspx?x=497901&y=371181&resolution=0.2&epsg=27700&mapname=planning&baseLayer=BackgroundMaps&datalayers=BackgroundMaps%2CBrownfield%20Land%20Register%2CselectFeaturesControl_container,0.47,Not owned by a public authority,not permissioned,,,,Yes,35,35,,,19/09/2017,14/11/2017,
http://opendatacommunities.org/id/district-council/lincoln,City of Lincoln Council,2015/0511/RM,Former Boultham Dairy Site,3827112,36895,https://maps.lincoln.gov.uk/WebMapLayers8/Map.aspx?x=496741&y=369988&resolution=0.2&epsg=27700&mapname=planning&baseLayer=BackgroundMaps&datalayers=BackgroundMaps%2CBrownfield%20Land%20Register%2CselectFeaturesControl_container,0.92,Not owned by a public authority,permissioned,outline planning permission,28/06/2012,https://development.lincoln.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZV0WJFSK138,Yes,14,14,,,19/09/2017,14/11/2017,
http://opendatacommunities.org/id/district-council/lincoln,City of Lincoln Council,CL813,Land East of Urban Street,3828257,36693,https://maps.lincoln.gov.uk/WebMapLayers8/Map.aspx?x=496992&y=368567&resolution=0.5&epsg=27700&mapname=planning&baseLayer=BackgroundMaps&datalayers=Brownfield%20Land%20Register%2CselectFeaturesControl_container,1.54,Not owned by a public authority,not permissioned,,,,Yes,51,51,,,19/09/2017,14/11/2017,
http://opendatacommunities.org/id/district-council/lincoln,City of Lincoln Council,CL697,"Land at Usher school, Skellingthorpe Rd",3827603,37960,https://maps.lincoln.gov.uk/WebMapLayers8/Map.aspx?x=495730&y=369332&resolution=0.5&epsg=27700&mapname=planning&baseLayer=BackgroundMaps&datalayers=BackgroundMaps%2CBrownfield%20Land%20Register%2CselectFeaturesControl_container,2.9,Owned by a public authority,not permissioned,,,,Yes,152,152,,,19/09/2017,14/11/2017,
http://opendatacommunities.org/id/district-council/lincoln,City of Lincoln Council,CL534,Land at firth Rd,3826761,36846,https://maps.lincoln.gov.uk/WebMapLayers8/Map.aspx?x=496788&y=370423&resolution=0.5&epsg=27700&mapname=planning&baseLayer=BackgroundMaps&datalayers=BackgroundMaps%2CBrownfield%20Land%20Register%2CselectFeaturesControl_container,3.63,Not owned by a public authority,not permissioned,,,,Yes,150,150,,,19/09/2017,14/11/2017,
http://opendatacommunities.org/id/district-council/lincoln,City of Lincoln Council,CL526,"Former main hospital complex, St Anne's Rd",3825756,34901,https://maps.lincoln.gov.uk/WebMapLayers8/Map.aspx?x=498714&y=371766&resolution=0.5&epsg=27700&mapname=planning&baseLayer=BackgroundMaps&datalayers=BackgroundMaps%2CBrownfield%20Land%20Register%2CselectFeaturesControl_container,3.78,Not owned by a public authority,not permissioned,,,,Yes,126,126,,,19/09/2017,14/11/2017,
http://opendatacommunities.org/id/district-council/lincoln,City of Lincoln Council,CL525,"Former Cegb power station, Spa Rd",3826238,34862,https://maps.lincoln.gov.uk/WebMapLayers8/Map.aspx?x=498735&y=371144&resolution=0.5&epsg=27700&mapname=planning&baseLayer=BackgroundMaps&datalayers=BackgroundMaps%2CBrownfield%20Land%20Register%2CselectFeaturesControl_container,5.71,Not owned by a public authority,permissioned,outline planning permission,15/11/2016,https://development.lincoln.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFN9TPJF00K00,Yes,300,300,,,19/09/2017,14/11/2017,
