OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/geography/administration/ua/E06000009,BR001,-3.047988,53.809608,0.109622575,2017-12-15,2019-11-20,
http://opendatacommunities.org/id/geography/administration/ua/E06000009,BR002,-3.048737,53.817481,0.043125763,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000009,BR003,-3.05166,53.806643,2.610607375,2017-12-15,2018-12-13,2019-11-20
http://opendatacommunities.org/id/geography/administration/ua/E06000009,BR004,-3.054701,53.821627,0.116166998,2017-12-15,2019-11-20,
http://opendatacommunities.org/id/geography/administration/ua/E06000009,BR005,-3.040363,53.823605,0.136030241,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000009,BR006,-3.030404,53.836554,0.090475148,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000009,BR007,-3.049057,53.859272,0.144858936,2017-12-15,2019-11-20,
http://opendatacommunities.org/id/geography/administration/ua/E06000009,BR008,-3.049007,53.856942,0.198363533,2017-12-15,2019-11-20,
http://opendatacommunities.org/id/geography/administration/ua/E06000009,BR009,-3.050645,53.795852,0.133533531,2017-12-15,2017-12-15,2019-11-20
http://opendatacommunities.org/id/geography/administration/ua/E06000009,BR010,-3.027995,53.790548,0.171963036,2017-12-15,2017-12-15,2019-11-20
http://opendatacommunities.org/id/geography/administration/ua/E06000009,BR011,-3.057271,53.785987,0.367341216,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000009,BR012,-3.021891,53.833316,0.360766928,2017-12-15,2018-12-13,2019-11-20
http://opendatacommunities.org/id/geography/administration/ua/E06000009,BR013,-3.033303,53.870625,0.121591547,2017-12-15,2017-12-15,2019-11-20
http://opendatacommunities.org/id/geography/administration/ua/E06000009,BR014,-3.054228,53.830924,0.121305118,2017-12-15,2019-11-20,
http://opendatacommunities.org/id/geography/administration/ua/E06000009,BR015,-3.03154,53.833259,0.243767981,2018-12-13,2018-12-13,2019-11-20
http://opendatacommunities.org/id/geography/administration/ua/E06000009,BR016,-3.013472,53.829389,0.218464319,2018-12-13,2018-12-13,2019-11-20
http://opendatacommunities.org/id/geography/administration/ua/E06000009,BR017,-3.042273,53.824513,0.290171976,2018-12-13,2018-12-13,2019-11-20
http://opendatacommunities.org/id/geography/administration/ua/E06000009,BR018,-3.047566,53.815992,0.59165695,2018-12-13,2018-12-13,
http://opendatacommunities.org/id/geography/administration/ua/E06000009,BR019,-3.049083,53.81118,0.127395425,2018-12-13,2018-12-13,
http://opendatacommunities.org/id/geography/administration/ua/E06000009,BR020,-3.031248,53.807175,0.307514507,2018-12-13,2018-12-13,
http://opendatacommunities.org/id/geography/administration/ua/E06000009,BR021,-2.994193,53.803166,3.311779599,2018-12-13,2019-11-20,
http://opendatacommunities.org/id/geography/administration/ua/E06000009,BR022,-3.032811,53.802257,0.178063608,2018-12-13,2018-12-13,
http://opendatacommunities.org/id/geography/administration/ua/E06000009,BR023,-3.012526,53.78734,0.567228343,2019-11-20,2019-11-20,
