OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/huntingdonshire,HDCBLR02,523790,271318,0.6,20/12/2017,14/12/2018,
http://opendatacommunities.org/id/district-council/huntingdonshire,HDCBLR03,519391,260096,2.6,20/12/2017,14/12/2018,
http://opendatacommunities.org/id/district-council/huntingdonshire,HDCBLR04,519252,259811,0.6,20/12/2017,14/12/2018,
http://opendatacommunities.org/id/district-council/huntingdonshire,HDCBLR06,528512,285398,0.7,20/12/2017,14/12/2018,
http://opendatacommunities.org/id/district-council/huntingdonshire,HDCBLR07,528399,285160,0.9,20/12/2017,14/12/2018,
http://opendatacommunities.org/id/district-council/huntingdonshire,HDCBLR08,527277,283615,25,20/12/2017,14/12/2018,
http://opendatacommunities.org/id/district-council/huntingdonshire,HDCBLR09,527744,283587,2,20/12/2017,14/12/2018,
http://opendatacommunities.org/id/district-council/huntingdonshire,HDCBLR10,528270,285730,1.7,20/12/2017,14/12/2018,
http://opendatacommunities.org/id/district-council/huntingdonshire,HDCBLR11,528236,285680,1,14/12/2018,14/12/2018,
http://opendatacommunities.org/id/district-council/huntingdonshire,HDCBLR12,523371,271992,3.5,14/12/2018,14/12/2018,
http://opendatacommunities.org/id/district-council/huntingdonshire,HDCBLR13,521361,275769,84,14/12/2018,14/12/2018,
http://opendatacommunities.org/id/district-council/huntingdonshire,HDCBLR14,524474,271365,2.6,14/12/2018,14/12/2018,
http://opendatacommunities.org/id/district-council/huntingdonshire,HDCBLR15,520114,294709,0.26,14/12/2018,14/12/2018,
http://opendatacommunities.org/id/district-council/huntingdonshire,HDCBLR16,518553,260719,0.75,14/12/2018,14/12/2018,
http://opendatacommunities.org/id/district-council/huntingdonshire,HDCBLR17,528698,285635,0.4,14/12/2018,14/12/2018,
http://opendatacommunities.org/id/district-council/huntingdonshire,HDCBLR18,523775,272003,0.25,14/12/2018,14/12/2018,
http://opendatacommunities.org/id/district-council/huntingdonshire,HDCBLR19,519841,256846,0.46,14/12/2018,14/12/2018,
