OrganisationURI,SiteReference,GeoX,GeoY,Hectares,NetDwellingsRangeFrom,NetDwellingsRangeTo,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/braintree,BCBG144,576577,223137,2.13,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/braintree,BRS35,576033,221930,0.09,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/braintree,GRYE 275,575955,238094,2.19,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/braintree,15/01103/OUT,579332,211873,0.22,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/braintree,SIB2CH,578059,234813,0.86,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/braintree,SIL7H,581048,219898,0.4,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/braintree,15/01498/FUL,585986,218428,0.95,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/braintree,16/00850/FUL,581406,230316,0.3,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/braintree,16/01452/FUL,575564,222999,0.06,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/braintree,16/01525/OUT,567487,240921,0.84,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/braintree,16/01227/FUL,581974,215346,0.06,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/braintree,16/00661/FUL,575169,223900,0.14,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/braintree,16/01973/FUL,581481,230714,0.1,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/braintree,17/01340/FUL,581046,230530,0.02,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/braintree,17/01198/FUL,575446,224017,0.38,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/braintree,17/01432/FUL,580917,230453,0.06,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/braintree,16/00418/FUL,588790,221748,0.26,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/braintree,16/01470/FUL,567754,230179,0.41,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/braintree,17/00119/OUT,578401,228541,0.48,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/braintree,16/02096/OUT,578768,212021,3.83,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/braintree,WITC424,582112,214707,0.79,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/braintree,WITC422,581334,213622,0.47,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/braintree,BRC6,575599,223241,0.44,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/braintree,BOB1,575805,223273,0.33,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/braintree,BRE17H,577593,222350,0.59,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/braintree,BRC77,576244,222793,0.08,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/braintree,WITN425,581935,215271,0.41,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/braintree,BRC34,576011,222813,0.22,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/braintree,BOCS 700,576097,224381,1.69,,,2017-12-22,2017-12-22,
