OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/north-devon,BFL/BAR/001,-4.0440410856,51.0769173029,0.21,2017-08-02,2019-12-03
http://opendatacommunities.org/id/district-council/north-devon,BFL/SMO/002,-3.8401156797,51.0131622765,0.16,2017-08-02,2019-12-03
http://opendatacommunities.org/id/district-council/north-devon,BFL/BAR/003,-4.0470982356,51.0837527859,0.41,2017-08-02,2019-12-03
http://opendatacommunities.org/id/district-council/north-devon,BFL/BRA/004,-4.1566890765,51.1261197750,0.3,2017-08-02,2019-12-03
http://opendatacommunities.org/id/district-council/north-devon,BFL/ILF/005,-4.1220731139,51.2083693548,0.02,2017-08-02,2019-12-03
http://opendatacommunities.org/id/district-council/north-devon,BFL/ILF/006,-4.1307075534,51.2065305758,0.24,2017-08-02,2019-12-03
http://opendatacommunities.org/id/district-council/north-devon,BFL/ILF/007,-4.1259520967,51.2092791734,0.09,2017-08-02,2019-12-03
http://opendatacommunities.org/id/district-council/north-devon,BFL/MOR/008,-4.2063562870,51.1735334180,0.12,2017-08-02,2019-12-03
http://opendatacommunities.org/id/district-council/north-devon,BFL/SMO/009,-3.8301722198,51.018426977,0.05,2017-07-25,2019-12-03
http://opendatacommunities.org/id/district-council/north-devon,BFL/SMO/010,-3.8315890926,51.0178381758,0.03,2017-08-02,2019-12-03
http://opendatacommunities.org/id/district-council/north-devon,BFL/BAR/011,-4.0626454114,51.0824181329,0.11,2017-08-02,2019-12-03
http://opendatacommunities.org/id/district-council/north-devon,BFL/GEO/012,-4.2266187220,51.1269849367,0.25,2017-08-02,2019-12-03
http://opendatacommunities.org/id/district-council/north-devon,BFL/EAN/013,-3.6282528331,51.0074677466,2.65,2017-08-02,2019-12-03
http://opendatacommunities.org/id/district-council/north-devon,BFL/BAR/014,-4.0622766088,51.0869663588,,,2019-12-03
http://opendatacommunities.org/id/district-council/north-devon,BFL/BAR/015,-4.0633319349,51.0885395771,0.09,2017-08-02,2019-12-03
http://opendatacommunities.org/id/district-council/north-devon,BFL/MOR/016,-4.1833842550,51.1718152977,0.83,2017-08-02,2019-12-03
http://opendatacommunities.org/id/district-council/north-devon,BFL/GEO/017,-5.9328850215,51.0874951222,0.37,2017-08-02,2019-12-03
http://opendatacommunities.org/id/district-council/north-devon,BFL/BAR/018,-4.0589737839,51.0817274370,0.03,2017-08-02,2019-12-03
http://opendatacommunities.org/id/district-council/north-devon,BFL/MOR/019,-4.1701149442,51.1737891358,0.21,2017-08-02,2019-12-03
http://opendatacommunities.org/id/district-council/north-devon,BFL/ILF/020,-4.1217813731,51.2085635098,0.02,2017-08-02,2019-12-03
http://opendatacommunities.org/id/district-council/north-devon,BFL/MOR/021,-4.2046280206,51.1726936540,0.06,2017-08-02,2019-12-03
http://opendatacommunities.org/id/district-council/north-devon,BFL/ILF/022,-4.1121737960,51.2001038201,3.14,2017-08-02,2019-12-03
http://opendatacommunities.org/id/district-council/north-devon,BFL/ILF/024,-4.1202400994,51.2096077175,0.05,2017-08-02,2019-12-03
http://opendatacommunities.org/id/district-council/north-devon,BFL/FRE/026,-4.1252100798,51.0751902239,15.5,2017-08-02,2019-12-03
http://opendatacommunities.org/id/district-council/north-devon,BFL/LAN/027,-4.0208502693,51.0787506693,0.6,2017-08-02,2019-12-03
http://opendatacommunities.org/id/district-council/north-devon,BFL/FRE/028,-4.1622466572,51.0697708848,11.9,2017-08-02,2019-12-03
http://opendatacommunities.org/id/district-council/north-devon,BFL/MOR/029,-4.2112746970,51.1758597408,0.54,2017-08-02,2019-12-03
http://opendatacommunities.org/id/district-council/north-devon,BFL/BAR/030,-4.0520538480,51.0763541517,0.6,2017-08-02,2019-12-03
