OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/metropolitan-district-council/newcastle,Newcastle City Council,1009,"""Walkergate Hospital, Benfield Road""",-1.56103361,54.98729187,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/brownfield_register_map-18122017.pdf,2.99,Not Owned by a Public Authority,Not Permissioned,,,,,40,71,,,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/metropolitan-district-council/newcastle,Newcastle City Council,1026,Gap Plant (East of Free Trade) St Lawrence Road,-1.586263439,54.97094358,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/brownfield_register_map-18122017.pdf,0.4,Owned by a Public Authority,Not Permissioned,,,,,60,120,,,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/metropolitan-district-council/newcastle,Newcastle City Council,1035,Spillers Quay,-1.584461634,54.96891628,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/brownfield_register_map-18122017.pdf,1.54,Owned by a Public Authority,Not Permissioned,,,,,231,462,,,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/metropolitan-district-council/newcastle,Newcastle City Council,1056,"""Plots 8 And 9 Portland Green Student Village, Shieldfield""",-1.595903552,54.97786444,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/brownfield_register_map-18122017.pdf,0.74,Mixed Ownership,Permissioned,Full planning permission,2017-03-10,,,,,,,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/metropolitan-district-council/newcastle,Newcastle City Council,1076,"""Plot 12 Quayside, Ouesburn, Newcastle""",-1.595455729,54.97160403,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/brownfield_register_map-18122017.pdf,0.58,Not Owned by a Public Authority,Not Permissioned,,,,,44,87,,,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/metropolitan-district-council/newcastle,Newcastle City Council,1102,The Stack PH and land to the west,-1.544741053,54.96827553,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/brownfield_register_map-18122017.pdf,0.91,Owned by a Public Authority,Not Permissioned,,,,,28,57,,,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/metropolitan-district-council/newcastle,Newcastle City Council,1103,"""Site of 1243 - 1293 Walker Road, site of former cinema to north, Walker""",-1.555516735,54.96510865,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/brownfield_register_map-18122017.pdf,0.53,Owned by a Public Authority,Not Permissioned,,,,,21,38,,,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/metropolitan-district-council/newcastle,Newcastle City Council,1121,Land at 1450-1560 Walker Road,-1.549152742,54.96581468,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/brownfield_register_map-18122017.pdf,0.27,Owned by a Public Authority,Not Permissioned,,,,,10,19,,,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/metropolitan-district-council/newcastle,Newcastle City Council,1124,"""Land at Felling View, Caldbeck Avenue, Caldbeck Close, Walker""",-1.552192722,54.96219981,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/brownfield_register_map-18122017.pdf,4.8,Owned by a Public Authority,Not Permissioned,,,,,170,253,,,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/metropolitan-district-council/newcastle,Newcastle City Council,1129,"""Lamb Street, Walker""",-1.543377694,54.97117386,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/brownfield_register_map-18122017.pdf,1.06,Owned by a Public Authority,Not Permissioned,,,,,30,55,,,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/metropolitan-district-council/newcastle,Newcastle City Council,1140,"""Site of Byker Buildings, Byker Bank""",-1.588485978,54.97502643,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/brownfield_register_map-18122017.pdf,0.28,Owned by a Public Authority,Not Permissioned,,,,,32,63,,,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/metropolitan-district-council/newcastle,Newcastle City Council,1144,"""Anglo Swedish Engineering, Glasshouse Street""",-1.577535429,54.96539415,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/brownfield_register_map-18122017.pdf,0.12,Not Owned by a Public Authority,Not Permissioned,,,,,6,9,,,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/metropolitan-district-council/newcastle,Newcastle City Council,1148,Land east of Pottery Bank,-1.547497557,54.96356919,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/brownfield_register_map-18122017.pdf,1.11,Owned by a Public Authority,Not Permissioned,,,,,40,76,,,2017-12-19,2017-12-19,
