OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/huntingdonshire,HDCBLR02,523790,271318,0.60,2017-12-20,2018-12-14
http://opendatacommunities.org/id/district-council/huntingdonshire,HDCBLR03,519391,260096,2.60,2017-12-20,2018-12-14
http://opendatacommunities.org/id/district-council/huntingdonshire,HDCBLR04,519252,259811,0.60,2017-12-20,2018-12-14
http://opendatacommunities.org/id/district-council/huntingdonshire,HDCBLR06,528512,285398,0.70,2017-12-20,2018-12-14
http://opendatacommunities.org/id/district-council/huntingdonshire,HDCBLR07,528399,285160,0.90,2017-12-20,2018-12-14
http://opendatacommunities.org/id/district-council/huntingdonshire,HDCBLR08,527277,283615,25.00,2017-12-20,2018-12-14
http://opendatacommunities.org/id/district-council/huntingdonshire,HDCBLR09,527744,283587,2.00,2017-12-20,2018-12-14
http://opendatacommunities.org/id/district-council/huntingdonshire,HDCBLR10,528270,285730,1.70,2017-12-20,2018-12-14
http://opendatacommunities.org/id/district-council/huntingdonshire,HDCBLR11,528236,285680,1.00,2018-12-14,2018-12-14
http://opendatacommunities.org/id/district-council/huntingdonshire,HDCBLR12,523371,271992,3.50,2018-12-14,2018-12-14
http://opendatacommunities.org/id/district-council/huntingdonshire,HDCBLR13,521361,275769,84.00,2018-12-14,2018-12-14
http://opendatacommunities.org/id/district-council/huntingdonshire,HDCBLR14,524474,271365,2.60,2018-12-14,2018-12-14
http://opendatacommunities.org/id/district-council/huntingdonshire,HDCBLR15,520114,294709,0.26,2018-12-14,2018-12-14
http://opendatacommunities.org/id/district-council/huntingdonshire,HDCBLR16,518553,260719,0.75,2018-12-14,2018-12-14
http://opendatacommunities.org/id/district-council/huntingdonshire,HDCBLR17,528698,285635,0.40,2018-12-14,2018-12-14
http://opendatacommunities.org/id/district-council/huntingdonshire,HDCBLR18,523775,272003,0.25,2018-12-14,2018-12-14
http://opendatacommunities.org/id/district-council/huntingdonshire,HDCBLR19,519841,256846,0.46,2018-12-14,2018-12-14
