OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/arun,Arun District Council,A1513,Chandlers BMW Site Water Lane Angmering,-0.483042,50.829486,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=506931&y=104424&resolution=1.0&MapName=Helaa,0.5,not owned by a public authority,,not permissioned,,,,18,20,yes,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/arun,Arun District Council,HP3,S&G Motors Arundel Road Walberton,-0.638555,50.853464,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=495930&y=106877&resolution=1.0&MapName=Helaa,0.75,not owned by a public authority,,not permissioned,,,,26,28,yes,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/arun,Arun District Council,LU33,Patterson Wilson Road Littlehampton,-0.537529,50.812115,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=503132&y=102415&resolution=1.0&MapName=Helaa,0.54,not owned by a public authority,,not permissioned,,,,14,16,yes,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/arun,Arun District Council,LU33a,Meadowfield House Littlehampton,-0.537269,50.811806,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=503151&y=102381&resolution=1.0&MapName=Helaa,0.35,owned by a public authority,,not permissioned,,,,11,13,yes,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/arun,Arun District Council,NEWBE10,Bartons County Infants School Romney Broadwalk Bersted,-0.688163,50.800353,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=492543&y=100908&resolution=1.0&MapName=Helaa,0.59,not owned by a public authority,,not permissioned,,,,15,17,yes,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/arun,Arun District Council,115,Electronic Sub Station Ford Road Arundel,-0.562402,50.851274,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=501295&y=106735&resolution=1.0&MapName=Helaa,0.43,not owned by a public authority,,not permissioned,,,,36,38,yes,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/arun,Arun District Council,BR19,Regis Centre Site The Esplanade Bognor Regis,,,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=493742&y=98964&resolution=1.0&MapName=Helaa,1.57,owned by a public authority,,not permissioned,,,,90,100,yes,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/arun,Arun District Council,NEWLU40,Former Hospital Site Fitzalan Road / Church Street Littlehampton,-0.537465,50.808715,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=503144&y=102037&resolution=1.0&MapName=Helaa,0.54,not owned by a public authority,,not permissioned,,,,,,yes,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/arun,Arun District Council,BR5,Hothampton Car Park The Queensway Bognor Regis,,,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=493351&y=99130&resolution=1.0&MapName=Helaa,1.33,mixed ownership,,not permissioned,,,,75,85,yes,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/arun,Arun District Council,PS12,St Martins Car Park & Former Waitrose Littlehampton,-0.542317,50.810628,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=502798&y=102243&resolution=1.0&MapName=Helaa,2.2,mixed ownership,,not permissioned,,,,65,75,yes,,2017-11-10,2017-11-10,
