OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/braintree,BCBG144,576577,223137,2.13,22/12/2017,22/12/2018
http://opendatacommunities.org/id/district-council/braintree,BRS35,576033,221930,0.09,22/12/2017,22/12/2018
http://opendatacommunities.org/id/district-council/braintree,GRYE 275,575955,238094,2.19,22/12/2017,22/12/2018
http://opendatacommunities.org/id/district-council/braintree,15/01103/OUT,579332,211873,0.22,22/12/2017,22/12/2017
http://opendatacommunities.org/id/district-council/braintree,16/00850/FUL,581406,230316,0.3,22/12/2017,22/12/2017
http://opendatacommunities.org/id/district-council/braintree,16/01525/OUT,567487,240921,0.84,22/12/2017,22/12/2017
http://opendatacommunities.org/id/district-council/braintree,16/00661/FUL,575169,223900,0.14,22/12/2017,22/12/2017
http://opendatacommunities.org/id/district-council/braintree,17/01340/FUL,581046,230530,0.02,22/12/2017,22/12/2017
http://opendatacommunities.org/id/district-council/braintree,16/00418/FUL,588790,221748,0.26,22/12/2017,22/12/2017
http://opendatacommunities.org/id/district-council/braintree,16/01470/FUL,567754,230179,0.41,22/12/2017,22/12/2017
http://opendatacommunities.org/id/district-council/braintree,17/00119/OUT,578401,228541,0.48,22/12/2017,22/12/2017
http://opendatacommunities.org/id/district-council/braintree,16/02096/OUT,578768,212021,3.83,22/12/2017,22/12/2017
http://opendatacommunities.org/id/district-council/braintree,BOB1,575805,223273,0.33,22/12/2017,22/12/2017
http://opendatacommunities.org/id/district-council/braintree,BRE17H,577593,222350,0.59,22/12/2017,22/12/2017
http://opendatacommunities.org/id/district-council/braintree,BRC77,576244,222793,0.08,22/12/2017,22/12/2018
http://opendatacommunities.org/id/district-council/braintree,WITN425,581935,215271,0.41,22/12/2017,22/12/2017
http://opendatacommunities.org/id/district-council/braintree,BRC34,576011,222813,0.22,22/12/2017,22/12/2017
http://opendatacommunities.org/id/district-council/braintree,BOCS 700,576097,224381,1.69,22/12/2017,22/12/2017
http://opendatacommunities.org/id/district-council/braintree,16/00211/FUL,575599,223241,0.18,22/12/2018,22/12/2018
http://opendatacommunities.org/id/district-council/braintree,18/01272/COUPA,576557,223003,0.06,22/12/2018,22/12/2018
http://opendatacommunities.org/id/district-council/braintree,18/00581/FUL,575785,222867,0.07,22/12/2018,22/12/2018
http://opendatacommunities.org/id/district-council/braintree,17/01894/FUL,576401,223025,0.07,22/12/2018,22/12/2018
http://opendatacommunities.org/id/district-council/braintree,BLAN 633,574685,221052,0.15,22/12/2018,22/12/2018
