OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/metropolitan-district-council/doncaster,111,"Land at Stevens Road, Balby",-1.150374,53.512336,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,2.47,not owned by a public authority,,pending decision,,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,,,yes,"11/00246/EXTM - Erection of 112 houses and 84 apartments (being extension of time on planning application 06/00014/FULM, granted on 09/04/2008). Application approved by Planning Committee subject to S106
Erection of 196 dwellings (112 houses and 84 apartments)",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/doncaster,253,"Former Bloodstock Sales Site, Carr House Road",-1.111185,53.517875,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,1.74,owned by a public authority,,not permissioned,,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,46,58,yes,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/doncaster,261,"Plot 5A, off Carolina Way / Lakeside Boulevard",-1.103768,53.504858,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,2,owned by a public authority,,not permissioned,,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,53,66,yes,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/doncaster,262,"Plot 6, Lakeside Boulevard",-1.10271,53.508572,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,3.11,owned by a public authority,,not permissioned,,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,87,109,yes,"Has previously been granted planning permission (Ref:06/02537/FULA)  for the erection of 308 apartments in 4 complexes, each varying in height between 2 and 4 storeys with limited 5 storey elements, with associated public open space, landscaped areas and car parking, together with a building for Class A3 use",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/doncaster,375,"Barnburgh House, Edlington Lane, New Edlington",-1.186665,53.486656,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,0.24,owned by a public authority,,not permissioned,,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,7,9,yes,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/doncaster,379,"Garden Street, Mexborough",-1.292033,53.494328,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,0.51,owned by a public authority,,not permissioned,,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,15,19,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/doncaster,414,"Windhill, Whinhill Avenue, Mexborough",-1.271756,53.497991,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,3.33,owned by a public authority,,not permissioned,,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,112,140,,Former housing area that has been cleared of existing housing stock under housing renewal programme.,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/doncaster,415,"Woodland View, Edwin Road, Woodlands",-1.196765,53.563109,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,0.61,owned by a public authority,,not permissioned,,,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,14,18,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/doncaster,440,"Civic And Cultural Quarter, Waterdale",-1.130694,53.519709,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,11.26,owned by a public authority,,permissioned,outline planning permission,2010-03-30,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,,,yes,"""08/02535/OUTA - This is a large mixed use Outline permission, a significant proportion has now come forward with Reserved Matters and indeed built. There is a 1ha site (Scarborough House) identified for residential uses that has not yet had Reserved Matters.  Although this site has been temporary greened over, it previosuly contained Council Offices and car parking so is considered to be Brownfield. The capacity in this register reflects this part of the scheme only. Other residential elements are under construction (see 12/02500/REMM) and the original capacity of 450 units is no longer expected to materialise with a revised total of 130 units now expected""
""Mixed Use Civic & Cultural Quarter comprising new performance venue, public library, civic offices, A1/A2/A3/A4 retail, B1 offices, D2 leisure, C1 hotels and C3 residential and open space""",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/doncaster,569,"Askern Saw Mills, High Street, Askern",-1.1507,53.611356,http://doncaster.opus3.co.uk/ldf/maps/BrownfieldLand,15.08,not owned by a public authority,,permissioned,outline planning permission,2013-07-11,http://www.doncaster.gov.uk/services/planning/planning-applications-online-public-access,,,yes,"08/01077/OUTA - Reserved Matters now submitted (16/01651/REMM) but not yet determined.
""Mixed use redevelopment of saw mill and land to the south for up to 220 dwellings, up to 310 sq. m A1 use, up to 310 sq. m A3 use, up to 560 sq. m A4 use, up to 1400 sq. m B1c use, up to 8550 sq. m Class B2 use and public open space and retention of 3.81 ha of open storage in B8 use and existing building on approx. 15.17 ha of land""",2017-12-31,2017-12-31,
