OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
,,,,,,,,,,"(OUT, FULL etc)",,,,,,,,,,
http://opendatacommunities.org/doc/unitary-authority/central-bedfordshire,,BR1,"Dell Mount, Bedford Road, Houghton Regis",501594,224309,,0.75,Not owned by a public authority,Not Permissioned,,,,,10,20,,,2016-07-18,2019-10-11,
http://opendatacommunities.org/doc/unitary-authority/central-bedfordshire,,BR2,"Henlow Greyhound Stadium, Bedford Road, Lower Stondon",516231,235850,,2.85,Not owned by a public authority,Not Permissioned,,,,,40,65,,,2016-07-18,2019-10-11,
http://opendatacommunities.org/doc/unitary-authority/central-bedfordshire,,BR3,"Meppershall Nursing Home, Shefford Road, Meppershall",514354,237373,,1.10,Not owned by a public authority,Not Permissioned,,,,,30,44,,,2016-07-18,2019-10-11,
http://opendatacommunities.org/doc/unitary-authority/central-bedfordshire,,BR4,"Former Interbrew, Eastern Avenue Industrial Estate, Eastern Avenue, Dunstable",502957,221875,,3.19,Not owned by a public authority,Permissioned,Outline Planning Permission,2016-08-31,,,80,120,,,2016-07-18,2019-10-11,
http://opendatacommunities.org/doc/unitary-authority/central-bedfordshire,,BR5,"Peckworth Industrial Estate, Bedford Road, Lower Stondon",516439,235611,,0.38,Not owned by a public authority,Not Permissioned,,,,,10,15,,,2016-07-18,2019-10-11,
http://opendatacommunities.org/doc/unitary-authority/central-bedfordshire,,BR6,"Flitwick Leisure Centre Site, Steppingley Road, Flitwick",502599,235543,,2.792,Not owned by a public authority,Permissioned,Outline Reg 3 Planning Permission,2014-09-11,,,66,95,,,2018-11-19,2019-10-11,
http://opendatacommunities.org/doc/unitary-authority/central-bedfordshire,,BR7,"Harlington Station Yard, Station Road, Harlington",503515,230259,,0.85,Not owned by a public authority,Pending Decision,Reserved Matters Approval,,,,30,50,,,2018-11-19,2019-10-11,
http://opendatacommunities.org/doc/unitary-authority/central-bedfordshire,,BR8,"A 5 Salvage Works, Watling Street, Hockliffe, Leighton Buzzard,",499161,224957,,2.03,Not owned by a public authority,Permissioned,Full Planning Permission,2017-06-28,,,9,14,,,2018-11-19,2019-10-11,
http://opendatacommunities.org/doc/unitary-authority/central-bedfordshire,,BR9,"37 & 39  High Street South, Dunstable, LU6 3RZ, Dunstable",502026,221755,,0.57,Not owned by a public authority,Permissioned,Full Planning Permission,2017-06-21,,,5,14,,,2018-11-19,2019-10-11,
http://opendatacommunities.org/doc/unitary-authority/central-bedfordshire,,BR10,Wixams (original Site),504075,243468,,6.8,Not owned by a public authority,Permissioned,Reserved Matters Approval,2017-09-14,,,180,250,,,2018-12-07,2019-10-11,
http://opendatacommunities.org/doc/unitary-authority/central-bedfordshire,,BR11,"Hampden house, Hitchin Road, Arlesey",519071,235239,,0.27,Not owned by a public authority,Permissioned,Prior Approval - Approved Change of Use,2018-05-10,,,37,52,,,2018-12-07,2019-10-11,
http://opendatacommunities.org/doc/unitary-authority/central-bedfordshire,,BR12,"Linpac GPG International, Luton Road, Dunstable",503076,221930,,3.19,Not owned by a public authority,Expired Permission,Expired,2016-08-31,,,80,120,,,2019-10-11,2019-10-11,
http://opendatacommunities.org/doc/unitary-authority/central-bedfordshire,,BR13,"Land at Taylors Road, Stotfold",521862,237674,,1.02,Not owned by a public authority,Permissioned,Full Planning Permission,2018-09-13,,,26,37,,,2018-12-07,2019-10-11,
http://opendatacommunities.org/doc/unitary-authority/central-bedfordshire,,BR14,"2 mayfields, Shefford",514639,239103,,0.3,Not owned by a public authority,Permissioned,Full Planning Permission,2018-07-06,,,7,14,,,2018-12-07,2019-10-11,
http://opendatacommunities.org/doc/unitary-authority/central-bedfordshire,,BR15,"Ashton Square Car Park, Dunstable",501927,221773,,,Owned by a public authority,Not Permissioned,,,,,,,,,2019-10-11,2019-10-11,
http://opendatacommunities.org/doc/unitary-authority/central-bedfordshire,,BR16,"Priory House Gardens, Dunstable",502041,221809,,,Owned by a public authority,Not Permissioned,,,,,,,,,2019-10-11,2019-10-11,
http://opendatacommunities.org/doc/unitary-authority/central-bedfordshire,,BR17,Redevelopment of Wilkinson's Area,,,,,Owned by a public authority,Not Permissioned,,,,,,,,,2019-10-11,2019-10-11,
