OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/north-west-leicestershire,North West Leicestershire District Council,BLR2,Jubilee Business Park Snarestone Road Appleby Magna,-1.528403,52.683435,https://www.nwleics.gov.uk/pages/brownfield_land_register,2.02,not owned by a public authority,,not permissioned,,,,38,38,,,,,
http://opendatacommunities.org/id/district-council/north-west-leicestershire,North West Leicestershire District Council,BLR4,Breedon Priory Nursery Ashby Road Breedon on the Hill,-1.404222,52.802754,https://www.nwleics.gov.uk/pages/brownfield_land_register,2.55,not owned by a public authority,,pending decision,full planning permission,,,,,,18/02198/FULM application site 5.8ha B/F element 1.95ha| Previous outstanding application is 16/01120/FULM application site 3.93ha - B/F element 2.55ha,,,
http://opendatacommunities.org/id/district-council/north-west-leicestershire,North West Leicestershire District Council,BLR5,Stevenson House Ashby Road Coalville,-1.380436,52.72711,https://www.nwleics.gov.uk/pages/brownfield_land_register,0.28,not owned by a public authority,,not permissioned,,,,14,14,,13/00107/OUTM expired 2019/12/20,,,
http://opendatacommunities.org/id/district-council/north-west-leicestershire,North West Leicestershire District Council,BLR6,Former Needle Factory Wolsey Road Coalville,-1.375383,52.727335,https://www.nwleics.gov.uk/pages/brownfield_land_register,2.06,not owned by a public authority,,not permissioned,,,,38,38,,,,,
http://opendatacommunities.org/id/district-council/north-west-leicestershire,North West Leicestershire District Council,BLR7,The Piggeries North of Standard Hill Coalville,-1.383953,52.717114,https://www.nwleics.gov.uk/pages/brownfield_land_register,0.65,not owned by a public authority,,pending decision,full planning permission,,,,,,19/02159/FULM application site 2.53ha B/F element 0.65ha,,,
http://opendatacommunities.org/id/district-council/north-west-leicestershire,North West Leicestershire District Council,BLR8,Workspace 17 Highfield Street Coalville,-1.376014,52.717387,https://www.nwleics.gov.uk/pages/brownfield_land_register,0.56,owned by a public authority,,permissioned,outline planning permission,,,,,,two applications approved on the same date 16/00414/OUTM is all residential 16/00415/OUTM has a retail element and some Discharge of Conditions,,,
http://opendatacommunities.org/id/district-council/north-west-leicestershire,North West Leicestershire District Council,BLR11,Car Park Moira Road Doninsthorpe,-1.52802,52.725865,https://www.nwleics.gov.uk/pages/brownfield_land_register,0.25,owned by a public authority,,not permissioned,,,,18,18,,,,,
http://opendatacommunities.org/id/district-council/north-west-leicestershire,North West Leicestershire District Council,BLR12,MTS Logistics Mill Lane Heather,-1.415035,52.6921,https://www.nwleics.gov.uk/pages/brownfield_land_register,1.05,not owned by a public authority,,pending decision,full planning permission,,,,,,19/00824/FULM pending decision | 14/00396/FULM permission lapsed 2019-03-04,,,
http://opendatacommunities.org/id/district-council/north-west-leicestershire,North West Leicestershire District Council,BLR13,Former Garage 112-128 Melbourne Road Ibstock,-1.401421,52.687906,https://www.nwleics.gov.uk/pages/brownfield_land_register,0.21,not owned by a public authority,,not permissioned,,,,12,12,,07/01200/OUT for 12 dwellings approved but has since lapsed,,,
http://opendatacommunities.org/id/district-council/north-west-leicestershire,North West Leicestershire District Council,BLR14,Brooks Machine Tools Derby Road Kegworth,-1.278624,52.836272,https://www.nwleics.gov.uk/pages/brownfield_land_register,0.11,not owned by a public authority,,permissioned,full planning permission,,,,,,05/00405/FUL The site was granted planning permission in 2007 at appeal for the development of 16 flats. Whilst this development has been started none of the dwellings have been completed.,,,
