OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0001,-2.140584,52.500815,0.47,30/06/2016,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0002,-2.111315,52.497127,0.27,30/06/2016,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0003,-2.157633,52.492798,0.35,30/06/2016,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0004,-2.096126,52.539817,0.18,30/06/2016,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0006,-2.080967,52.489982,0.12,30/06/2016,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0007,-2.072833,52.509412,0.08,30/06/2016,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0008,-2.026193,52.470146,0.14,30/06/2016,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0009,-2.132258,52.499964,0.05,30/06/2016,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0010,-2.128883,52.514244,0.24,30/06/2016,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0011,-2.117101,52.532828,0.16,30/06/2016,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0012,-2.089267,52.507771,0.17,30/06/2016,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0013,-2.106888,52.456858,0.2,30/06/2016,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0014,-2.081353,52.53312,26.97,30/06/2016,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0015,-2.084729,52.488777,0.13,30/06/2016,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0016,-2.106461,52.499989,0.3,30/06/2016,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0017,-2.082931,52.462694,0.17,30/06/2016,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0018,-2.125102,52.499444,0.6,30/06/2016,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0028,-2.080296,52.543045,1.01,30/06/2016,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0029,-2.105448,52.529663,0.89,30/06/2016,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0046,-2.157522,52.447772,0.61,27/11/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0047,-2.117595,52.440271,0.34,27/11/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0048,-2.146357,52.471442,0.56,27/11/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0049,-2.097456,52.506058,1.94,27/11/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0050,-2.142114,52.506962,7.25,27/11/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0051,-2.114695,52.463293,0.23,27/11/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0052,-2.118803,52.462694,6.75,27/11/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0053,-2.024893,52.476225,7.51,27/11/2017,19/12/2017
