entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2018-05-22,local-authority-eng:EDN,17/PEN/0011,"William Street, Penrith",http://eforms.eden.gov.uk/fastweb_upload/2016%20Planning%20Applications/16-0933/16-0933-Location%20Plan.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.666198,-2.753117,0.12,7,7,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/PEN/0012,"Former car park, Brentfield Way, Penrith",http://eforms.eden.gov.uk/fastweb_upload/2016%20Planning%20Applications/16-0950/16-0950-Location%20Plan.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.665852,-2.74815,0.14,7,7,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/PEN/0013,"Garage Roper Street, Penrith",http://eforms.eden.gov.uk/fastweb_upload/2016%20Planning%20Applications/16-1071/16-1071-LocationPlan.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.661829,-2.747595,0.1,6,6,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/GAS/0014,"Barn End, Great Asby",http://eforms.eden.gov.uk/fastweb_upload/2015%20Planning%20Applications/15-0083/0083-Site-Plan.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.511111,-2.49736,0.01,1,1,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/PEN/0015,"33/34 Sandgate, Penrith",http://eforms.eden.gov.uk/fastweb_upload/2014%20Planning%20Applications/14-0547/0547-Location-Plan.pdf,yes,not owned by a public authority,permissioned,other,,54.665,-2.75063,0.009,2,2,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/KST/0016,"Cerebus Printing Ltd, Fairview, Nateby Road, Kirkby Stephen",http://eforms.eden.gov.uk/fastweb_upload/2014%20Planning%20Applications/14-0687/0687-Location-Plan.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.471381,-2.347868,0.003,1,1,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/KST/0017,"Methodist Church, Victoria Sq, Kirkby Stephen",http://eforms.eden.gov.uk/fastweb_upload/2011%20Planning%20Applications/11-0971/0971-site-location-plan1.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.471011,-2.348498,0.12,2,2,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/KST/0018,"30 Market Street, Kirkby Stephen",http://eforms.eden.gov.uk/fastweb_upload/2014%20Planning%20Applications/14-1055/1055-Site-Location-Plan.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.472933,-2.349039,0.044,3,3,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/GAS/0019,"Former Methodist Chapel, Catherine Holme, Great Asby",http://eforms.eden.gov.uk/fastweb_upload/2014%20Planning%20Applications/14-0769/0769-location-plan.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.530558,-2.486625,,1,1,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/ALS/0020,"School Hall, The Butts, Alston",http://eforms.eden.gov.uk/fastweb_upload/2015%20Planning%20Applications/15-0011/0011-Site-Plan.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.813584,-2.440136,0.03,1,1,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/ORT/0021,"Orton Liberal Club, Front Street, Orton",http://eforms.eden.gov.uk/fastweb_upload/2014%20Planning%20Applications/14-0399/0399-Existing-Plans-and-Elevations.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.466822,-2.584024,0.025,1,1,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/ORT/0022,"Combe Leigh, Orton",http://eforms.eden.gov.uk/fastweb_upload/2014%20Planning%20Applications/14-1085/1085-Location-Plan.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.46902,-2.581,0.007,2,2,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/SHA/0023,"1st and 2nd Floors, Central Buildings, Main Street, Shap",http://eforms.eden.gov.uk/fastweb_upload/2014%20Planning%20Applications/14-1083/1083-Plans.pdf,yes,not owned by a public authority,permissioned,other,,54.529489,-2.676906,0.01,1,1,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/AIN/0024,"Whinney House, Ainstable",http://eforms.eden.gov.uk/fastweb_upload/2015%20Planning%20Applications/15-0245/0245-Site-Location-Plan.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.809638,-2.733861,0.02,1,1,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/PEN/0025,"Land at Elm Bank, Elm Terrace, Penrith",http://eforms.eden.gov.uk/fastweb_upload/2015%20Planning%20Applications/15-0402/0402-Site-Plan.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.664144,-2.755451,0.072,3,3,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/APP/0026,"17 Doomgate, Appleby-in-Westmorland",http://eforms.eden.gov.uk/fastweb_upload/2015%20Planning%20Applications/15-0497/0497-Location-paln.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.576523,-2.491814,0.018,2,2,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/PEN/0027,"21 Sandgate, Penrith",http://eforms.eden.gov.uk/fastweb_upload/2015%20Planning%20Applications/15-1027/1027-Location-Plan.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.665608,-2.749835,,1,1,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/MEL/0028,"Land at Elseghyll, Rear of Elseghyll Court, Melmerby",http://eforms.eden.gov.uk/fastweb_upload/2016%20Planning%20Applications/16-0017/1-1250%20LOCATION%20PLAN.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.728793,-2.596312,0.06,1,1,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/BOL/0029,"Eden Grove, Bolton",http://eforms.eden.gov.uk/fastweb_upload/2015%20Planning%20Applications/15-0917/0917-SiteLocationPlan.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.606033,-2.56058,0.108,3,3,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/PEN/0030,"26 Queen Street, Penrith",http://eforms.eden.gov.uk/fastweb_upload/2016%20Planning%20Applications/16-0285/DCLOCP-16-0285-Location%20Plan.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.665371,-2.753133,0.017,1,1,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/BOL/0031,"Eden Grove, Bolton",http://eforms.eden.gov.uk/fastweb_upload/2015%20Planning%20Applications/15-0633/0633-P-01_Existing_Site_and_Location_Plan%20%20A1.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.606033,-2.56058,0.295,2,2,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/PEN/0032,"3 Castlegate, Penrith",http://eforms.eden.gov.uk/fastweb_upload/2015%20Planning%20Applications/15-1150/1150-site-loc-plan.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.663415,-2.754136,0.008,1,1,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/GRE/0033,"Mayflower Cottage, Greystoke Gill",http://eforms.eden.gov.uk/fastweb_upload/2016%20Planning%20Applications/16-0218/Site%20Location%20Plan.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.660057,-2.853906,1.5,2,2,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/STM/0034,"North Stainmore Methodist Church, North Stainmore",http://eforms.eden.gov.uk/fastweb_upload/2015%20Planning%20Applications/15-0555/0555-Location_Map-A4.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.529074,-2.255694,0.029,1,1,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/ALS/0035,"Former Barclays Bank Chambers, Front Street, Alston",http://eforms.eden.gov.uk/fastweb_upload/2016%20Planning%20Applications/16-0468/DCLOCP-16-0468-Location&Floor-PlansDA15023%20-%20Barclays%20Bank%20Chambers%20-%20002%20-%20Planning.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.811882,-2.438561,0.01,1,1,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/BLW/0036,"Crown Inn, Blencow",http://eforms.eden.gov.uk/fastweb_upload/2016%20Planning%20Applications/16-0717/160717-Site-Location-Plan.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.687629,-2.84873,0.1,1,1,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/PLU/0037,"Plumpton Head, Plumpton",http://eforms.eden.gov.uk/fastweb_upload/2016%20Planning%20Applications/16-0054/0054-Site%20Location%20Plan%20Barn%20B-D-E%201-1250%20A3.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.707143,-2.774502,0.153,3,3,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/PEN/0038,"Acorn Guest House, Scotland Road, Penrith",http://eforms.eden.gov.uk/fastweb_upload/2016%20Planning%20Applications/16-0299/DCLOCP-160299-Loc-Plan.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.670649,-2.759898,0.01,1,1,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/KST/0039,"Potlands House, South Road, Kirkby Stephen",http://eforms.eden.gov.uk/fastweb_upload/2016%20Planning%20Applications/16-0803/160803-Location-Plan.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.464513,-2.354737,0.04,1,1,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/PEN/0040,"Garages adjacent to Sim Court House, Penrith",http://eforms.eden.gov.uk/fastweb_upload/2016%20Planning%20Applications/16-0917/160917-Proposed%20Site%20Plan.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.659984,-2.742244,0.03,3,3,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/PEN/0041,"Platinum Chinese restaurant, 19 King Street, Penrith",http://eforms.eden.gov.uk/fastweb_upload/2016%20Planning%20Applications/16-0978/16-0978-Site%20Location%20Plan.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.662979,-2.7505,0.02,2,2,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/STA/0042,"Building land at The Mains, Stainton",http://eforms.eden.gov.uk/fastweb_upload/2016%20Planning%20Applications/16-0970/16-0970-SiteAndLocationPlan.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.645112,-2.798472,0.12,2,2,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/BOL/0043,"Eden Grove, Bolton",http://eforms.eden.gov.uk/fastweb_upload/2015%20Planning%20Applications/15-0728/PL-01%20Existing%20Site%20Location%20Plan.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.605713,-2.561799,8.5,31,31,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/HHE/0044,"Land at Old Town, High Hesket",http://eforms.eden.gov.uk/fastweb_upload/2015%20Planning%20Applications/15-0841/2.%2012-47-PL110a%20Site%20Location%201-2500%20at%20A4.pdf,yes,not owned by a public authority,permissioned,outline planning permission,,54.785963,-2.810747,1.05,27,27,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/SOU/0045,"South Lodge, Southwaite",http://eforms.eden.gov.uk/fastweb_upload/2015%20Planning%20Applications/15-0708/Existing%20Site%20Plan%20-%20uses.pdf,yes,not owned by a public authority,permissioned,outline planning permission,,50.390501,-2.788211,0.45,8,8,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/PEN/0046,"Armstrong and Fleming Garage, Roper Street, Penrith",http://eforms.eden.gov.uk/fastweb_upload/2017%20Planning%20Applications/17-0771/17-0771-Site-Location-Plan.pdf,yes,not owned by a public authority,pending decision,full planning permission,,54.661855,-2.747707,0.358,54,54,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/NEN/0047,"Wright Bros Garage, Nenthead",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=alt_site_reference&SearchValue=17/NEN/0047,yes,not owned by a public authority,,,,54.787945,-2.343207,0.586,,,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/PEN/0048,"QEGS Annexe, Ullswater Road, Penrith",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=alt_site_reference&SearchValue=17/PEN/0048,yes,not owned by a public authority,,,,54.66059,-2.757672,0.579,,,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/ALS/0049,"Tyne Café and garage buildings, Alston",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=alt_site_reference&SearchValue=17/ALS/0049,yes,mixed ownership,,,,54.810784,-2.441441,0.351,,,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/PEN/0050,"69 Gilwilly Road, Penrith",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=alt_site_reference&SearchValue=17/PEN/0050,yes,not owned by a public authority,,,,54.665421,-2.760246,0.331,,,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/PEN/0051,"Myers Lane depot, Norfolk Road, Penrith",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=alt_site_reference&SearchValue=17/PEN/0051,yes,not owned by a public authority,,,,54.662404,-2.760054,0.634,,,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/SHA/0052,"Former Food Factory, Shap",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=alt_site_reference&SearchValue=17/SHA/0052,,not owned by a public authority,,,,54.522539,-2.674173,0.631,,,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/APP/0053,"Land at Westmorland Road, Appleby",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=alt_site_reference&SearchValue=17/APP/0053,yes,not owned by a public authority,,,,54.582281,-2.488586,0.504,,,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/APP/0054,"Land at Belgravia, off Long Marton Road, Appleby",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=alt_site_reference&SearchValue=17/APP/0054,yes,mixed ownership,,,,54.584671,-2.492546,0.66,10,10,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/NOL/0057,"Biggins, Main Street, Newbiggin-on-Lune, Kirkby Stephen, CA17 4NT",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=alt_site_reference&SearchValue=17/NOL/0057,yes,not owned by a public authority,,,,54.441611,-2.457167,0.03,3,3,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/LAZ/0060,"Former Egg Packing Station, Lazonby",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=alt_site_reference&SearchValue=17/LAZ/0060,yes,not owned by a public authority,permissioned,reserved matters approval,,53.440279,0.211626,0.12,5,5,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/CUL/0073,"Lime Tree Farm, Culgaith, Penrith, CA10 1QW",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=alt_site_reference&SearchValue=17/CUL/0073,yes,not owned by a public authority,,,,54.660453,-2.609928,0.76,18,18,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/STA/0083,"Greystone House, Stainton, Penrith, CA11 0EF",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=alt_site_reference&SearchValue=17/STA/0083,,not owned by a public authority,permissioned,full planning permission,,54.648208,-2.799184,0.17,6,6,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/KIN/0091,"Land at Hill Top Farm, Kings Meaburn",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=alt_site_reference&SearchValue=17/KIN/0091,,not owned by a public authority,,,,54.583295,-2.589171,0.84,10,10,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/HBH/0099,"Highbank Hill Farmstead, High Bankhill, Kirkoswald, CA10 1EZ",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=alt_site_reference&SearchValue=17/HBH/0099,,not owned by a public authority,,,,54.77364,-2.686633,0.2,4,4,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/NEWS/0123,"Land at Newbiggin, Blencow Quarry, Quarry Lane, Newbiggin, CA11 0DE",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=alt_site_reference&SearchValue=17/NEWS/0123,yes,not owned by a public authority,,outline planning permission,,54.664597,-2.830389,3.11,20,20,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/PEN/0127,"Air Cadets and Scouts Hut, Friargate, Penrith",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=alt_site_reference&SearchValue=17/PEN/0127,,not owned by a public authority,,,,54.664521,-2.748094,0.149,,,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/PEN/0128,"Land at NBM Travel, Cromwell Road, Penrith",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=alt_site_reference&SearchValue=17/PEN/0128,,not owned by a public authority,,,,54.662994,-2.757868,0.418,,,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/PEN/0129,"PO Sorting Office, Crown Square, Penrith",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=alt_site_reference&SearchValue=17/PEN/0129,,owned by a public authority,,,,54.662399,-2.751403,0.217,,,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/PEN/0130,"Telephone Exchange, Friargate, Penrith, CA11 7XR",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=alt_site_reference&SearchValue=17/PEN/0130,,not owned by a public authority,,,,54.664078,-2.74804,0.484,,,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/PEN/0131,"Co-op Building, Burrowgate, Penrith",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=alt_site_reference&SearchValue=17/PEN/0131,,not owned by a public authority,,,,54.66517,-2.752232,0.186,,,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/PEN/0132,"Old Fire Station, Bridge Lane, Penrith",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=alt_site_reference&SearchValue=17/PEN/0132,,not owned by a public authority,,,,54.657472,-2.744471,0.575,,,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
2018-05-22,local-authority-eng:EDN,17/PEN/0133,"Richardsons Timber Merchants, Scotland Road, Penrith",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=alt_site_reference&SearchValue=17/PEN/0133,,not owned by a public authority,,,,54.671034,-2.759423,0.321,,,,,,9d9a0457ea5f34e841b7f25a3da5c99ddb2176075946f7a3049a015849763c91
