entry-date,organisation,site,site-address,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
,local-authority-eng:SHE,,"Land Rear Church And Dwight, Caesars Way, Folkestone, Kent",,51.094505,1.144608,,,,,,03c7a1f30e458d43019c33bf16f050650c7e109a833fa57076a660fad9c02bf4
,local-authority-eng:SHE,,"Land Adjoining Fairlight Terrace, Lydd Road, New Romney, Kent, TN28 8HE",,50.985518,0.931869,0.425,,,,,03c7a1f30e458d43019c33bf16f050650c7e109a833fa57076a660fad9c02bf4
,local-authority-eng:SHE,,"11 Littlestone Road, Littlestone, Kent, TN28 8LN",,,,,,,,,03c7a1f30e458d43019c33bf16f050650c7e109a833fa57076a660fad9c02bf4
,local-authority-eng:SHE,,"Two Bells Inn , 58 Canterbury Road, Folkestone, Kent, CT19 5NJ",,51.087708,1.18468,0.05,,,,,03c7a1f30e458d43019c33bf16f050650c7e109a833fa57076a660fad9c02bf4
,local-authority-eng:SHE,,"Charlier House, 8 - 12 Stade Street, Hythe, Kent, CT21 6BE",,51.069611,1.081687,0.13,,,,,03c7a1f30e458d43019c33bf16f050650c7e109a833fa57076a660fad9c02bf4
,local-authority-eng:SHE,,"12-14 Princess Street, Folkestone, Kent, CT19 6EB",,,,0.03,,,,,03c7a1f30e458d43019c33bf16f050650c7e109a833fa57076a660fad9c02bf4
,local-authority-eng:SHE,,"The Leas Club, The Leas, Folkestone, Kent, CT19 2DP",,51.077506,1.176797,0.25,,,,,03c7a1f30e458d43019c33bf16f050650c7e109a833fa57076a660fad9c02bf4
,local-authority-eng:SHE,,"72 Cheriton High Street, Folkestone, Kent, CT19 4HF",,,,0.158,,,,,03c7a1f30e458d43019c33bf16f050650c7e109a833fa57076a660fad9c02bf4
,local-authority-eng:SHE,,"52 - 54 Guildhall Street, Folkestone, Kent, CT20 1EE",,,,0.035,,,,,03c7a1f30e458d43019c33bf16f050650c7e109a833fa57076a660fad9c02bf4
,local-authority-eng:SHE,,"Folkestone Constitutional Club, 43-45 Guildhall Street, Folkestone, Kent CT20 1EF",,51.081259,1.178382,0.034,,,,,03c7a1f30e458d43019c33bf16f050650c7e109a833fa57076a660fad9c02bf4
,local-authority-eng:SHE,,"116 Cheriton Road, Folkestone, Kent, CT19 5HQ",,51.083794,1.16616,0.08,,,,,03c7a1f30e458d43019c33bf16f050650c7e109a833fa57076a660fad9c02bf4
,local-authority-eng:SHE,,"Squirrels, Cannongate Road, Hythe, Kent, CT21 5PT",,51.074577,1.093897,0.125,,,,,03c7a1f30e458d43019c33bf16f050650c7e109a833fa57076a660fad9c02bf4
,local-authority-eng:SHE,,"Shakespeare Centre, 145-147 Sandgate Road, Folkestone, Kent, CT20 2DA",,,,0.05,,,,,03c7a1f30e458d43019c33bf16f050650c7e109a833fa57076a660fad9c02bf4
,local-authority-eng:SHE,,"The Paddocks, 13 Prospect Road, Hythe, Kent, CT21 5NN (Land Adjoining The Paddocks Car Park, Prospect Road, Hythe, Kent)",,51.07075,1.085218,0.08,,,,,03c7a1f30e458d43019c33bf16f050650c7e109a833fa57076a660fad9c02bf4
,local-authority-eng:SHE,,"124 Sandgate High Street, Sandgate, Folkestone, Kent, CT20 3BZ",,,,0.016,,,,,03c7a1f30e458d43019c33bf16f050650c7e109a833fa57076a660fad9c02bf4
,local-authority-eng:SHE,,"58 - 60 & 62 Shorncliffe Road, Folkestone, Kent, CT20 2NQ",,51.080187,1.153204,0.24,,,,,03c7a1f30e458d43019c33bf16f050650c7e109a833fa57076a660fad9c02bf4
,local-authority-eng:SHE,,"12 Jointon Road, Folkestone, Kent, CT20 2RG",,51.07961,1.16556,0.26,,,,,03c7a1f30e458d43019c33bf16f050650c7e109a833fa57076a660fad9c02bf4
,local-authority-eng:SHE,,"5 Trinity Crescent, Folkestone, Kent, CT20 2ES",,51.075997,1.167126,0.147,,,,,03c7a1f30e458d43019c33bf16f050650c7e109a833fa57076a660fad9c02bf4
,local-authority-eng:SHE,UA1,"East Station Goods Yard, Southern Way, Folkestone, Kent",,51.086034,1.18865,1.25,,,,,03c7a1f30e458d43019c33bf16f050650c7e109a833fa57076a660fad9c02bf4
,local-authority-eng:SHE,,"Harbour Community Church, Harvey Street, Folkestone, Kent, CT20 1LH",,,,0.043,,,,,03c7a1f30e458d43019c33bf16f050650c7e109a833fa57076a660fad9c02bf4
,local-authority-eng:SHE,,"Coach Depot King Street Brenzett, Kent, TN29 9UD",,,,0.2,,,,,03c7a1f30e458d43019c33bf16f050650c7e109a833fa57076a660fad9c02bf4
,local-authority-eng:SHE,UA2,"Former Rotunda Amusement Park, Marine Parade, Folkestone, Kent",,51.076856,1.185134,23,,,,,03c7a1f30e458d43019c33bf16f050650c7e109a833fa57076a660fad9c02bf4
,local-authority-eng:SHE,,"Shepway Resource Centre, Military Road, Folkestone, Kent, CT20 3SP",,51.079718,1.140235,0.69,,,,,03c7a1f30e458d43019c33bf16f050650c7e109a833fa57076a660fad9c02bf4
,local-authority-eng:SHE,,"Stoneleigh House, Tram Road, Folkestone, Kent, CT20 1QS",,,,0.1,,,,,03c7a1f30e458d43019c33bf16f050650c7e109a833fa57076a660fad9c02bf4
,local-authority-eng:SHE,ND1,"Former Officers Mess, Aerodrome Road, Hawkinge",,51.112735,1.149033,3.75,,,,,03c7a1f30e458d43019c33bf16f050650c7e109a833fa57076a660fad9c02bf4
