entry-date,organisation,site,site-address,site-plan-url,deliverable,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-08,local-authority-eng:WIN,BLR17/01,Old Station Yard Oxford Road,http://winch.maps.arcgis.com/apps/webappviewer/index.html?id=4c4379c8d2c14f8c81033b4ffd1d4a3b,yes,,51.153152,-1.336096,0.9,,,2017-12-01,,0e998c88ba58035c5a638240ecaec77aa5498b4a177cb40f79d5dc84ef85f612
2017-12-08,local-authority-eng:WIN,BLR17/02,63 Andover Road,http://winch.maps.arcgis.com/apps/webappviewer/index.html?id=4c4379c8d2c14f8c81033b4ffd1d4a3b,yes,,51.073925,-1.322528,0.29,,,2017-12-01,,0e998c88ba58035c5a638240ecaec77aa5498b4a177cb40f79d5dc84ef85f612
2017-12-08,local-authority-eng:WIN,BLR17/03,Trafalgar House Trafalgar Street,http://winch.maps.arcgis.com/apps/webappviewer/index.html?id=4c4379c8d2c14f8c81033b4ffd1d4a3b,yes,,51.062876,-1.318422,0.06,,,2017-12-01,,0e998c88ba58035c5a638240ecaec77aa5498b4a177cb40f79d5dc84ef85f612
2017-12-08,local-authority-eng:WIN,BLR17/04,12-13 Capitol House Bridge Street,http://winch.maps.arcgis.com/apps/webappviewer/index.html?id=4c4379c8d2c14f8c81033b4ffd1d4a3b,yes,,51.060898,-1.306279,0.05,,,2017-12-01,,0e998c88ba58035c5a638240ecaec77aa5498b4a177cb40f79d5dc84ef85f612
2017-12-08,local-authority-eng:WIN,BLR17/05,12-13 Capitol House Bridge Street,http://winch.maps.arcgis.com/apps/webappviewer/index.html?id=4c4379c8d2c14f8c81033b4ffd1d4a3b,yes,,51.060898,-1.306279,0.05,,,2017-12-01,,0e998c88ba58035c5a638240ecaec77aa5498b4a177cb40f79d5dc84ef85f612
2017-12-08,local-authority-eng:WIN,BLR17/06,Co-Operative Group Ember House Moorside Road,http://winch.maps.arcgis.com/apps/webappviewer/index.html?id=4c4379c8d2c14f8c81033b4ffd1d4a3b,yes,,51.072762,-1.297766,0.11,,,2017-12-01,,0e998c88ba58035c5a638240ecaec77aa5498b4a177cb40f79d5dc84ef85f612
2017-12-08,local-authority-eng:WIN,BLR17/07,The Brook Clewers Hill,http://winch.maps.arcgis.com/apps/webappviewer/index.html?id=4c4379c8d2c14f8c81033b4ffd1d4a3b,yes,,50.939035,-1.20219,0.33,,,2017-12-01,,0e998c88ba58035c5a638240ecaec77aa5498b4a177cb40f79d5dc84ef85f612
2017-12-08,local-authority-eng:WIN,BLR17/08,51 Denmead Baptist Church Anmore Road,http://winch.maps.arcgis.com/apps/webappviewer/index.html?id=4c4379c8d2c14f8c81033b4ffd1d4a3b,yes,,50.903286,-1.059192,0.16,,,2017-12-01,,0e998c88ba58035c5a638240ecaec77aa5498b4a177cb40f79d5dc84ef85f612
2017-12-08,local-authority-eng:WIN,BLR17/09,15 Chilbolton Avenue,http://winch.maps.arcgis.com/apps/webappviewer/index.html?id=4c4379c8d2c14f8c81033b4ffd1d4a3b,yes,,51.063182,-1.338881,0.5,,,2017-12-01,,0e998c88ba58035c5a638240ecaec77aa5498b4a177cb40f79d5dc84ef85f612
2017-12-08,local-authority-eng:WIN,BLR17/10,Garage Court Bailey Close,http://winch.maps.arcgis.com/apps/webappviewer/index.html?id=4c4379c8d2c14f8c81033b4ffd1d4a3b,yes,,51.056126,-1.337655,0.06,,,2017-12-01,,0e998c88ba58035c5a638240ecaec77aa5498b4a177cb40f79d5dc84ef85f612
