entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-22,local-authority-eng:WRL,1666,"Former Acre Lane Resource Centre, Acre Lane, Bromborough",https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,yes,owned by a public authority,pending decision,,,53.325673,-2.98359,2.85,,,2017-12-22,,5f6bcb66967d6c4c7f3bf6e31355e44b067502eb18889e86c4ea0e4e68831cfe
2017-12-22,local-authority-eng:WRL,672100,"Croda Listed building Pool Lane, Bromborough Pool",https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,yes,not owned by a public authority,permissioned,full planning permission,,53.352464,-2.98513,0.37,,,2017-12-22,,5f6bcb66967d6c4c7f3bf6e31355e44b067502eb18889e86c4ea0e4e68831cfe
2017-12-22,local-authority-eng:WRL,676600,"Rear of White Bridge, New Chester Road, Bromborough",https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,yes,not owned by a public authority,permissioned,reserved matters approval,,53.352793,-2.986979,3.09,,,2017-12-22,,5f6bcb66967d6c4c7f3bf6e31355e44b067502eb18889e86c4ea0e4e68831cfe
2017-12-22,local-authority-eng:WRL,667800,"Land Adj 16 The Esplanade, New Ferry",https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,yes,not owned by a public authority,permissioned,outline planning permission,,53.36587,-2.994079,0.3,,,2017-12-22,,5f6bcb66967d6c4c7f3bf6e31355e44b067502eb18889e86c4ea0e4e68831cfe
2017-12-22,local-authority-eng:WRL,587100,"Former Dell Primary School, The Dell, Tranmere",https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,yes,not owned by a public authority,not permissioned,,,53.367036,-2.998197,1.2,,,2017-12-22,,5f6bcb66967d6c4c7f3bf6e31355e44b067502eb18889e86c4ea0e4e68831cfe
2017-12-25,local-authority-eng:WRL,645500,"Cleared Site, 15 New Chester Road, New Ferry",https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,yes,not owned by a public authority,permissioned,full planning permission,,53.363394,-2.998949,0.02,,,2017-12-25,,5f6bcb66967d6c4c7f3bf6e31355e44b067502eb18889e86c4ea0e4e68831cfe
2017-12-22,local-authority-eng:WRL,557000,"Trafalgar Service Station, Gardens Road, Bebington",https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,yes,not owned by a public authority,permissioned,outline planning permission,,53.348794,-2.999124,0.24,,,2017-12-22,,5f6bcb66967d6c4c7f3bf6e31355e44b067502eb18889e86c4ea0e4e68831cfe
2017-12-22,local-authority-eng:WRL,255,"South of 706 New Chester Road, New Ferry",https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,,not owned by a public authority,not permissioned,,,53.365167,-3.001536,0.19,,,2017-12-22,,5f6bcb66967d6c4c7f3bf6e31355e44b067502eb18889e86c4ea0e4e68831cfe
2017-12-22,local-authority-eng:WRL,570700,"Bromborough Car Sales, 576-578 New Chester Road, Rock Ferry",https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,yes,not owned by a public authority,permissioned,full planning permission,,53.36926,-3.004664,0.09,,,2017-12-22,,5f6bcb66967d6c4c7f3bf6e31355e44b067502eb18889e86c4ea0e4e68831cfe
2017-12-22,local-authority-eng:WRL,654300,"143 Highfield Road, Rock Ferry",https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,yes,not owned by a public authority,permissioned,full planning permission,,53.368124,-3.00875,0.14,,,2017-12-22,,5f6bcb66967d6c4c7f3bf6e31355e44b067502eb18889e86c4ea0e4e68831cfe
