entry-date,organisation,site,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2019-12-12,http://opendatacommunities.org/id/london-borough-council/newham,UPRN:010008993390,51.54484491,0.023441537,0.026188625,5,6,2019-12-12,,0eabbcf511b826780dbb52f492f6e2e00b3366148cc1a1e0a499132b7eefee45
2019-12-12,http://opendatacommunities.org/id/london-borough-council/newham,UPRN:010009017702,51.539375,0.040473,0.059675,5,8,2019-12-12,,0eabbcf511b826780dbb52f492f6e2e00b3366148cc1a1e0a499132b7eefee45
2019-12-12,http://opendatacommunities.org/id/london-borough-council/newham,UPRN:010034509461,51.550842,0.051636,0.095874,10,28,2019-12-12,,0eabbcf511b826780dbb52f492f6e2e00b3366148cc1a1e0a499132b7eefee45
2019-12-12,http://opendatacommunities.org/id/london-borough-council/newham,UPRN:010008996671,51.552847,0.055527,0.043475,5,10,2019-12-12,,0eabbcf511b826780dbb52f492f6e2e00b3366148cc1a1e0a499132b7eefee45
2019-12-12,http://opendatacommunities.org/id/london-borough-council/newham,UPRN:010023994688,51.530442,0.033247,0.104108,5,10,2019-12-12,,0eabbcf511b826780dbb52f492f6e2e00b3366148cc1a1e0a499132b7eefee45
2019-12-12,http://opendatacommunities.org/id/london-borough-council/newham,UPRN:000046251892,51.500574,0.070671,0.034596,7,10,2019-12-12,,0eabbcf511b826780dbb52f492f6e2e00b3366148cc1a1e0a499132b7eefee45
2019-12-12,http://opendatacommunities.org/id/london-borough-council/newham,UPRN:010094370739,51.545026,0.018597,0.08619,5,7,2019-12-12,,0eabbcf511b826780dbb52f492f6e2e00b3366148cc1a1e0a499132b7eefee45
2019-12-12,http://opendatacommunities.org/id/london-borough-council/newham,UPRN:010008992217,51.545221,0.027162,0.032909,7,9,2019-12-12,,0eabbcf511b826780dbb52f492f6e2e00b3366148cc1a1e0a499132b7eefee45
2019-12-12,http://opendatacommunities.org/id/london-borough-council/newham,UPRN:010008992232,51.543137,0.028136,0.041852,5,9,2019-12-12,,0eabbcf511b826780dbb52f492f6e2e00b3366148cc1a1e0a499132b7eefee45
2019-12-12,http://opendatacommunities.org/id/london-borough-council/newham,"UPRN:
000046098532",51.535871,0.007954,0.048542,15,17,2019-12-12,,0eabbcf511b826780dbb52f492f6e2e00b3366148cc1a1e0a499132b7eefee45
2019-12-12,http://opendatacommunities.org/id/london-borough-council/newham,UPRN:10008994570,51.513343,0.02661,0.05,14,18,2017-11-29,,0eabbcf511b826780dbb52f492f6e2e00b3366148cc1a1e0a499132b7eefee45
2019-12-12,http://opendatacommunities.org/id/london-borough-council/newham,UPRN:46019802,51.520213,0.027881,0.07,8,10,2017-11-29,,0eabbcf511b826780dbb52f492f6e2e00b3366148cc1a1e0a499132b7eefee45
2019-12-12,http://opendatacommunities.org/id/london-borough-council/newham,UPRN:46251374,51.546696,0.052579,0.03,4,5,2017-11-29,,0eabbcf511b826780dbb52f492f6e2e00b3366148cc1a1e0a499132b7eefee45
2019-12-12,http://opendatacommunities.org/id/london-borough-council/newham,UPRN:10009013135,51.527671,0.033953,0.05,7,8,2017-11-29,,0eabbcf511b826780dbb52f492f6e2e00b3366148cc1a1e0a499132b7eefee45
