entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2017-11-23,local-authority-eng:CAT,BR-002,"St Martin's Hospital, Canterbury","https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=616725,157695,27700&scale=2000",yes,,not permissioned,,,51.277165,1.106021,6.39,163,163,2017-11-01,,Strategic Allocation in Local Plan. Allocated for 164 Units,f25c1118c12b2de99473b8a5f7ff9919e2d0a3b18caff40f34e3607e33a303b0
2017-11-23,local-authority-eng:CAT,BR-004,"Land Adjacent to Canterbury West Station, Canterbury","https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=614654,158485,27700&scale=500",yes,mixed ownership,not permissioned,,,51.285042,1.076847,0.22,20,20,2017-11-01,,Existing Allocation in Local Plan. Allocated for erection of 20 dwellings,f25c1118c12b2de99473b8a5f7ff9919e2d0a3b18caff40f34e3607e33a303b0
2017-11-23,local-authority-eng:CAT,BR-005,"Kingsmead Depot, Kingsmead Road, Canterbury","https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=615399,158576,27700&scale=2000",yes,mixed ownership,pending decision,,,51.285578,1.087569,3.85,32,32,2017-11-01,,Existing Allocation in Local Plan. Full Application is pending decision. Demolition of existing buildings and erection of 40 dwellings,f25c1118c12b2de99473b8a5f7ff9919e2d0a3b18caff40f34e3607e33a303b0
2017-11-23,local-authority-eng:CAT,BR-006,"Former Employment Exchange, St Johns Lane, Canterbury","https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=614781,157530,27700&scale=500",,,not permissioned,,,51.276419,1.078092,0.08,24,24,2017-11-01,,Existing Allocation in Local Plan. Allocated for 24 Dwellings,f25c1118c12b2de99473b8a5f7ff9919e2d0a3b18caff40f34e3607e33a303b0
2017-11-23,local-authority-eng:CAT,BR-007,"Canterbury East Station (North side) Car Park, Canterbury","https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=614832,157229,27700&scale=1000",yes,,not permissioned,,,51.273697,1.078642,0.48,24,24,2017-11-01,,Existing Allocation in Local Plan. Allocated for erection of 24 dwellings,f25c1118c12b2de99473b8a5f7ff9919e2d0a3b18caff40f34e3607e33a303b0
2017-11-23,local-authority-eng:CAT,BR-008,"Northgate Car Park, Norhgate, Canterbury","https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=615305,158415,27700&scale=500",,mixed ownership,not permissioned,,,51.284168,1.086126,0.21,21,21,2017-11-01,,Existing Allocation in Local Plan. Allocated for erection of 21 dwellings,f25c1118c12b2de99473b8a5f7ff9919e2d0a3b18caff40f34e3607e33a303b0
2017-11-23,local-authority-eng:CAT,BR-009,"Castle Street Car Park, Canterbury","https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=614604,157429,27700&scale=1000",,owned by a public authority,not permissioned,,,51.275579,1.075498,0.28,54,54,2017-11-01,,Existing Allocation in Local Plan. Allocated for erection of 54 dwellings,f25c1118c12b2de99473b8a5f7ff9919e2d0a3b18caff40f34e3607e33a303b0
2017-11-23,local-authority-eng:CAT,BR-010,"BT Car park, Upper Chantry Lane, Canterbury","https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=615338,157302,27700&scale=1000",yes,,not permissioned,,,51.274162,1.085929,0.43,20,20,2017-11-01,,Existing Allocation in Local Plan. Allocated for erection of 20 dwellings,f25c1118c12b2de99473b8a5f7ff9919e2d0a3b18caff40f34e3607e33a303b0
2017-11-23,local-authority-eng:CAT,BR-011,"Holmans Meadow Car Park, Dover Street, Canterbury","https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=615144,157450,27700&scale=1000",,owned by a public authority,not permissioned,,,51.275564,1.083241,0.54,20,20,2017-11-01,,Existing Allocation in Local Plan. Allocated for erection of 20 dwellings,f25c1118c12b2de99473b8a5f7ff9919e2d0a3b18caff40f34e3607e33a303b0
2017-11-23,local-authority-eng:CAT,BR-012,"Rosemary Lane Car Park, Rosemary Lane, Canterbury","https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=614612,157566,27700&scale=500",yes,owned by a public authority,not permissioned,,,51.276806,1.075695,0.27,20,20,2017-11-01,,Existing Allocation in Local Plan. Allocated for erection of 20 dwellings,f25c1118c12b2de99473b8a5f7ff9919e2d0a3b18caff40f34e3607e33a303b0
