entry-date,organisation,site,site-address,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2018-12-19,local-authority-eng:BRC,Map ref 1 Policy SA1 SALP (July 2013),The Depot (Commercial Centre) Old Bracknell Lane West Bracknell,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,51.412427,-0.755259,1.53,115,115,2017-10-01,,3c6a9a9d1c175350d98273d0dd73e85a5de2e55c4744b880426e818a3b62db90
2018-12-19,local-authority-eng:BRC,Map ref 2 Policy SA1 SALP (July 2013),Albert Road Car Park Bracknell,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,51.419225,-0.751896,0.53,40,40,2017-10-01,,3c6a9a9d1c175350d98273d0dd73e85a5de2e55c4744b880426e818a3b62db90
2018-12-19,local-authority-eng:BRC,"Map ref 3 Policy SA1 SALP (July 2013)
17/01065/FUL",Downside Wildridings Road Bracknell,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,51.410424,-0.756377,,26,26,2017-10-01,,3c6a9a9d1c175350d98273d0dd73e85a5de2e55c4744b880426e818a3b62db90
2018-12-19,local-authority-eng:BRC,Map ref 4 Policy SA1 SALP (July 2013),Land at Battle Bridge House & garage Forest Road Warfield,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,51.435292,-0.749171,0.29,10,10,2017-10-01,,3c6a9a9d1c175350d98273d0dd73e85a5de2e55c4744b880426e818a3b62db90
2018-12-19,local-authority-eng:BRC,Map ref 5 Policy SA3 SALP (July 2013),White Cairn Dukes Ride Crowthorne,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,51.368053,-0.810864,0.5,16,16,2017-10-01,,3c6a9a9d1c175350d98273d0dd73e85a5de2e55c4744b880426e818a3b62db90
2018-12-19,local-authority-eng:BRC,Map ref 7 Policy SA1 Residual SALP July 2013,Old Bracknell Lane West Bracknell,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,51.412427,-0.755259,2.51,131,131,2017-10-01,,3c6a9a9d1c175350d98273d0dd73e85a5de2e55c4744b880426e818a3b62db90
2018-12-19,local-authority-eng:BRC,Map Ref 8 Policy SA1 Residual July 2013 SALP,Land North of Eastern Road (Greenwood/MOT/Radius Court),https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,51.415552,-0.739744,1.98,188,188,2017-10-01,,3c6a9a9d1c175350d98273d0dd73e85a5de2e55c4744b880426e818a3b62db90
2018-12-19,local-authority-eng:BRC,Map Ref 9 Policy SA4 SALP July 2013,Land at Broadmoor Crowthorne,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,51.369086,-0.781,15,270,270,2017-10-01,,3c6a9a9d1c175350d98273d0dd73e85a5de2e55c4744b880426e818a3b62db90
2018-12-19,local-authority-eng:BRC,Map Ref 10 SHELAA BIN4,Wyevale Garden Centre Forest Road Binfield,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,51.434338,-0.775567,1.89,33,33,2017-10-01,,3c6a9a9d1c175350d98273d0dd73e85a5de2e55c4744b880426e818a3b62db90
2018-12-19,local-authority-eng:BRC,Map Ref 12 SHELAA BRA7,Town square The Ring Bracknell,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,51.417479,-0.747572,1.16,130,130,2017-10-01,,3c6a9a9d1c175350d98273d0dd73e85a5de2e55c4744b880426e818a3b62db90
