entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-20,local-authority-eng:KIR,BLR_005,"Land at, Carlton Road/Hirst Road, Dewsbury",https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,,not owned by a public authority,not permissioned,,,53.69593,-1.63465,0.49,0,0,2017-12-20,,93f7961f5e90ed8e26b632353221a0cc955a70fdbe3b0130c3d70ef03c5bb356
2017-12-20,local-authority-eng:KIR,BLR_006,"Site of former Woolpack Inn, 167, Heckmondwike Road, Dewsbury Moor, Dewsbury, WF13 3NS",https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,yes,not owned by a public authority,permissioned,full planning permission,,53.69494,-1.65809,0.17,0,0,2017-12-20,,93f7961f5e90ed8e26b632353221a0cc955a70fdbe3b0130c3d70ef03c5bb356
2017-12-20,local-authority-eng:KIR,BLR_007,"Pepperoyd Mills, Pepper Royd Street, Dewsbury, WF13 1PA",https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,,not owned by a public authority,not permissioned,,,53.6948,-1.62362,0.57,0,0,2017-12-20,,93f7961f5e90ed8e26b632353221a0cc955a70fdbe3b0130c3d70ef03c5bb356
2017-12-20,local-authority-eng:KIR,BLR_008,"Forge Lane, Dewsbury, WF12 9AA",https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,,not owned by a public authority,permissioned,outline planning permission,,53.67435,-1.64347,1.85,0,0,2017-12-20,,93f7961f5e90ed8e26b632353221a0cc955a70fdbe3b0130c3d70ef03c5bb356
2017-12-20,local-authority-eng:KIR,BLR_010,"Red Laithes Court, Red Laithes Lane, Ravensthorpe, Dewsbury, WF13 3DB",https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,,owned by a public authority,not permissioned,,,53.68207,-1.66397,0.45,0,0,2017-12-20,,93f7961f5e90ed8e26b632353221a0cc955a70fdbe3b0130c3d70ef03c5bb356
2017-12-20,local-authority-eng:KIR,BLR_003,"Headfield Mills, Savile Road, Savile Town, Dewsbury, WF12 9NP",https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,yes,not owned by a public authority,not permissioned,,,53.68222,-1.63594,1.19,0,0,2017-12-20,,93f7961f5e90ed8e26b632353221a0cc955a70fdbe3b0130c3d70ef03c5bb356
2017-12-20,local-authority-eng:KIR,BLR_009,"Cliffe Street, Dewsbury",https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,yes,owned by a public authority,not permissioned,,,53.69478,-1.62703,1.27,0,0,2017-12-20,,93f7961f5e90ed8e26b632353221a0cc955a70fdbe3b0130c3d70ef03c5bb356
2017-12-20,local-authority-eng:KIR,BLR_004,"Land north west of, Forge Lane, Thornhill Lees, Dewsbury",https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,yes,not owned by a public authority,not permissioned,,,53.67488,-1.64466,2.68,0,0,2017-12-20,,93f7961f5e90ed8e26b632353221a0cc955a70fdbe3b0130c3d70ef03c5bb356
2017-12-20,local-authority-eng:KIR,BLR_002,"Land to the south of, Lock Street, Thornhill, Dewsbury, WF12 9BZ",https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,yes,not owned by a public authority,permissioned,outline planning permission,,53.67463,-1.62493,1.99,0,0,2017-12-20,,93f7961f5e90ed8e26b632353221a0cc955a70fdbe3b0130c3d70ef03c5bb356
2017-12-20,local-authority-eng:KIR,BLR_001,"Land to the north of, Hall Lane, Thornhill, Dewsbury, WF12 0PL",https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,yes,owned by a public authority,permissioned,outline planning permission,,53.66704,-1.6146,0.78,0,0,2017-12-20,,93f7961f5e90ed8e26b632353221a0cc955a70fdbe3b0130c3d70ef03c5bb356
