entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-31,local-authority-eng:STN,LBS-BLR1,Morrisons Local and Car Park,https://drive.google.com/file/d/1EZUg2F0-J89AyvhPrwz5_JIi2FPUON-J/view,,not owned by a public authority,not permissioned,other,,51.369931,-0.19556,0.21,37,75,2017-12-31,,6c2e9015d78d3f49828ddf5bea7ecbd28be26caace8b2adbcd26c59eaa9eac23
2017-12-31,local-authority-eng:STN,LBS-BLR2,"Sutton West Centre, Robin Hood Lane",https://drive.google.com/file/d/1kgdlGCIJrMRlJTG-zLbauW2kSwSC8a9E/view,,owned by a public authority,not permissioned,other,,51.364791,-0.20046,0.8,44,180,2017-12-31,,6c2e9015d78d3f49828ddf5bea7ecbd28be26caace8b2adbcd26c59eaa9eac23
2017-12-31,local-authority-eng:STN,LBS-BLR3,North of Lodge Place,https://drive.google.com/file/d/1eD9yz_UjzbtEB4WjACjYzeFv8RrG7dse/view,,not owned by a public authority,not permissioned,other,,51.365359,-0.192968,0.3,52,105,2017-12-31,,6c2e9015d78d3f49828ddf5bea7ecbd28be26caace8b2adbcd26c59eaa9eac23
2017-12-31,local-authority-eng:STN,LBS-BLR4,South of Lodge Place,https://drive.google.com/file/d/1mxhbqaQ2i55CSiz54HXcaLaxcbHWHfdi/view,,not owned by a public authority,not permissioned,other,,51.364648,-0.192967,0.37,65,131,2017-12-31,,6c2e9015d78d3f49828ddf5bea7ecbd28be26caace8b2adbcd26c59eaa9eac23
2017-12-31,local-authority-eng:STN,LBS-BLR5,Kwikfit,https://drive.google.com/file/d/16Est7aYeZhYWLB5gqWMF6YFsw3js8rtP/view,,owned by a public authority,not permissioned,other,,51.365221,-0.192169,0.07,4,16,2017-12-31,,6c2e9015d78d3f49828ddf5bea7ecbd28be26caace8b2adbcd26c59eaa9eac23
2017-12-31,local-authority-eng:STN,LBS-BLR6,North of Greenford Road,https://drive.google.com/open?id=1jl2SWkVtclNniCMYGJG41PdNtN-p5OWu,,not owned by a public authority,not permissioned,other,,51.366237,-0.195131,0.07,12,25,2017-12-31,,6c2e9015d78d3f49828ddf5bea7ecbd28be26caace8b2adbcd26c59eaa9eac23
2017-12-31,local-authority-eng:STN,LBS-BLR7,Civic Centre,https://drive.google.com/open?id=1R4DeBQTzwGH7clQGRaPv13asithwj_BY,,owned by a public authority,not permissioned,other,,51.361868,-0.195173,0.9,158,321,2017-12-31,,6c2e9015d78d3f49828ddf5bea7ecbd28be26caace8b2adbcd26c59eaa9eac23
2017-12-31,local-authority-eng:STN,LBS-BLR8,Times Square Car Park,https://drive.google.com/open?id=1_PcbGRO4rFOs6UzEqPhbeESg3oCTkmqc,,owned by a public authority,not permissioned,other,,51.364412,-0.191611,0.73,127,257,2017-12-31,,6c2e9015d78d3f49828ddf5bea7ecbd28be26caace8b2adbcd26c59eaa9eac23
2017-12-31,local-authority-eng:STN,LBS-BLR9,Times House,https://drive.google.com/open?id=1csz6adzLDXmc8Y9BNcnqvm3AObCtC8S7,,not owned by a public authority,not permissioned,other,,51.363575,-0.192205,0.15,26,53,2017-12-31,,6c2e9015d78d3f49828ddf5bea7ecbd28be26caace8b2adbcd26c59eaa9eac23
2017-12-31,local-authority-eng:STN,LBS-BLR10,Elm Grove,https://drive.google.com/open?id=1UJmyfgdQ9QsCoNsc167Quf9KIHY2sM2_,,owned by a public authority,not permissioned,other,,51.366906,-0.193568,0.6,105,213,2017-12-31,,6c2e9015d78d3f49828ddf5bea7ecbd28be26caace8b2adbcd26c59eaa9eac23
2017-12-31,local-authority-eng:STN,LBS-BLR11,Land to rear of Times Square,https://drive.google.com/open?id=1MGmCZtqkx2EleZay3nv0wsbGHYM5YuzB,,not owned by a public authority,not permissioned,other,,51.363175,-0.191904,0.07,12,25,2017-12-31,,6c2e9015d78d3f49828ddf5bea7ecbd28be26caace8b2adbcd26c59eaa9eac23
2017-12-31,local-authority-eng:STN,LBS-BLR12,Houses Adjacent to Manor Park,https://drive.google.com/open?id=14knn1GiEoBRo8RBHvX3I_30Xg0_queZS,,owned by a public authority,not permissioned,other,,51.363163,-0.191129,0.49,27,111,2017-12-31,,6c2e9015d78d3f49828ddf5bea7ecbd28be26caace8b2adbcd26c59eaa9eac23
2017-12-31,local-authority-eng:STN,LBS-BLR13,Wilko Site,https://drive.google.com/open?id=1ToYLqN4u-p1EtclYnO43wfzdznSqD3o3,,owned by a public authority,not permissioned,other,,51.362419,-0.191877,0.11,19,39,2017-12-31,,6c2e9015d78d3f49828ddf5bea7ecbd28be26caace8b2adbcd26c59eaa9eac23
2017-12-31,local-authority-eng:STN,LBS-BLR14,B&Q Sutton,https://drive.google.com/open?id=1V2s_rGmuIChSMGHsK3uyrAXxNfVpqzGy,,not owned by a public authority,not permissioned,other,,51.361492,-0.188308,2.25,394,799,2017-12-31,,6c2e9015d78d3f49828ddf5bea7ecbd28be26caace8b2adbcd26c59eaa9eac23
2017-12-31,local-authority-eng:STN,LBS-BLR15,Land South of Grove Road,https://drive.google.com/open?id=1Tq_hKkc0DG-NfThb-QqxUFZ4WEyZ54EV,,not owned by a public authority,not permissioned,other,,51.359801,-0.193517,0.29,50,102,2017-12-31,,6c2e9015d78d3f49828ddf5bea7ecbd28be26caace8b2adbcd26c59eaa9eac23
2017-12-31,local-authority-eng:STN,LBS-BLR16,Greensleeves Manor,https://drive.google.com/open?id=1JP6eq3WMEFcIhQpkPMExNTF1uiNl8lNU,,not owned by a public authority,not permissioned,other,,51.359574,-0.19456,0.27,15,61,2017-12-31,,6c2e9015d78d3f49828ddf5bea7ecbd28be26caace8b2adbcd26c59eaa9eac23
2017-12-31,local-authority-eng:STN,LBS-BLR17,Land North of Grove Road,https://drive.google.com/open?id=1XyY7FVhMznESo6PE6I7EM1FZCeayq4-0,,not owned by a public authority,not permissioned,other,,51.360788,-0.193406,0.9,158,321,2017-12-31,,6c2e9015d78d3f49828ddf5bea7ecbd28be26caace8b2adbcd26c59eaa9eac23
