entry-date,organisation,site,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2018-12-15,local-authority-eng:STT,203,https://www.stockton.gov.uk/media/1585224/brownfield_register_203.pdf,54.568515,-1.315391,0.19,,,2017-12-21,,fc89db4700bf514b11fdae92fd35803988c2f03d831b44796a57115885807f25
2018-12-15,local-authority-eng:STT,268,https://www.stockton.gov.uk/media/1585225/brownfield_register_268.pdf,54.588954,-1.340055,0.2,,,2017-12-21,,fc89db4700bf514b11fdae92fd35803988c2f03d831b44796a57115885807f25
2018-12-15,local-authority-eng:STT,452,https://www.stockton.gov.uk/media/1585228/brownfield_register_452.pdf,54.54524,-1.315471,6.54,,,2017-12-21,,fc89db4700bf514b11fdae92fd35803988c2f03d831b44796a57115885807f25
2018-12-15,local-authority-eng:STT,506,https://www.stockton.gov.uk/media/1585223/brownfield_register_506.pdf,54.542941,-1.315912,1.36,,,2017-12-21,,fc89db4700bf514b11fdae92fd35803988c2f03d831b44796a57115885807f25
2018-12-15,local-authority-eng:STT,630,https://www.stockton.gov.uk/media/1585226/brownfield_register_630.pdf,54.59725,-1.295577,0.17,,,2017-12-21,,fc89db4700bf514b11fdae92fd35803988c2f03d831b44796a57115885807f25
2018-12-15,local-authority-eng:STT,635,https://www.stockton.gov.uk/media/1585222/brownfield_register_635.pdf,54.559634,-1.321292,0.02,,,2018-12-15,,fc89db4700bf514b11fdae92fd35803988c2f03d831b44796a57115885807f25
2018-12-15,local-authority-eng:STT,674,https://www.stockton.gov.uk/media/1585229/brownfield_register_674.pdf,54.563015,-1.291806,3.92,96,150,2017-12-21,,fc89db4700bf514b11fdae92fd35803988c2f03d831b44796a57115885807f25
2018-12-15,local-authority-eng:STT,681,https://www.stockton.gov.uk/media/1585227/brownfield_register_681.pdf,54.53886,-1.29224,0.47,,,2018-12-15,,fc89db4700bf514b11fdae92fd35803988c2f03d831b44796a57115885807f25
2018-12-15,local-authority-eng:STT,698,https://www.stockton.gov.uk/media/1585235/brownfield_register_698.pdf,54.539768,-1.301559,0.09,,,2017-12-21,,fc89db4700bf514b11fdae92fd35803988c2f03d831b44796a57115885807f25
2018-12-15,local-authority-eng:STT,704,https://www.stockton.gov.uk/media/1585230/brownfield_register_704.pdf,54.565904,-1.311228,0.04,,,2018-12-15,,fc89db4700bf514b11fdae92fd35803988c2f03d831b44796a57115885807f25
2018-12-15,local-authority-eng:STT,713,https://www.stockton.gov.uk/media/1585231/brownfield_register_713.pdf,54.563962,-1.317431,0.11,,,2018-12-15,,fc89db4700bf514b11fdae92fd35803988c2f03d831b44796a57115885807f25
2018-12-15,local-authority-eng:STT,733,https://www.stockton.gov.uk/media/1585232/brownfield_register_733.pdf,54.594505,-1.311984,0.5,,,2018-12-15,,fc89db4700bf514b11fdae92fd35803988c2f03d831b44796a57115885807f25
2018-12-15,local-authority-eng:STT,736,https://www.stockton.gov.uk/media/1585234/brownfield_register_736.pdf,54.563443,-1.314672,0.12,,,2018-12-15,,fc89db4700bf514b11fdae92fd35803988c2f03d831b44796a57115885807f25
2018-12-15,local-authority-eng:STT,743,https://www.stockton.gov.uk/media/1585233/brownfield_register_743.pdf,54.512193,-1.291944,1.44,,,2018-12-15,,fc89db4700bf514b11fdae92fd35803988c2f03d831b44796a57115885807f25
2018-12-15,local-authority-eng:STT,EPY15,https://www.stockton.gov.uk/media/1585236/brownfield_register_epy15.pdf,54.542018,-1.317983,0.54,20,30,2017-12-21,,fc89db4700bf514b11fdae92fd35803988c2f03d831b44796a57115885807f25
2018-12-15,local-authority-eng:STT,S31,https://www.stockton.gov.uk/media/1585238/brownfield_register_s31.pdf,54.574123,-1.313704,6.35,120,200,2017-12-21,,fc89db4700bf514b11fdae92fd35803988c2f03d831b44796a57115885807f25
2018-12-15,local-authority-eng:STT,S7,https://www.stockton.gov.uk/media/1585239/brownfield_register_s7.pdf,54.565681,-1.324424,17.15,500,800,2017-12-21,,fc89db4700bf514b11fdae92fd35803988c2f03d831b44796a57115885807f25
2018-12-15,local-authority-eng:STT,T1,https://www.stockton.gov.uk/media/1585240/brownfield_register_t1.pdf,54.561043,-1.288144,34.49,900,1300,2017-12-21,,fc89db4700bf514b11fdae92fd35803988c2f03d831b44796a57115885807f25
2018-12-15,local-authority-eng:STT,T13,https://www.stockton.gov.uk/media/1585237/brownfield_register_t13.pdf,54.539012,-1.298296,0.6,20,35,2017-12-21,,fc89db4700bf514b11fdae92fd35803988c2f03d831b44796a57115885807f25
