row-number,field,datatype,value
1,"GeoX,GeoY",OSGB,"4039593.232,19621.6595"
2,"GeoX,GeoY",OSGB,"4039216.986,20262.0228"
3,"GeoX,GeoY",OSGB,"4039520.683,19557.1689"
4,"GeoX,GeoY",OSGB,"4039064.915,19970.2258"
5,"GeoX,GeoY",OSGB,"4039182.872,19445.9214"
6,"GeoX,GeoY",OSGB,"4039306.353,19660.6878"
7,"GeoX,GeoY",OSGB,"4039006.779,21568.8278"
8,"GeoX,GeoY",OSGB,"4039295.976,21816.8249"
9,"GeoX,GeoY",OSGB,"4039423.433,21792.3688"
10,"GeoX,GeoY",OSGB,"4039362.446,21682.4578"
11,"GeoX,GeoY",OSGB,"4042560.045,19986.2656"
12,"GeoX,GeoY",OSGB,"4042776.062,18755.2821"
13,"GeoX,GeoY",OSGB,"4040738.632,17982.0778"
14,"GeoX,GeoY",OSGB,"4041683.686,18564.3225"
15,"GeoX,GeoY",OSGB,"4041627.888,18483.2394"
16,"GeoX,GeoY",OSGB,"4041230.704,20418.8163"
17,"GeoX,GeoY",OSGB,"4040603.997,21214.9725"
18,"GeoX,GeoY",OSGB,"4040762.288,21800.6573"
19,"GeoX,GeoY",OSGB,"4041501.024,20861.5483"
20,"GeoX,GeoY",OSGB,"4041736.836,20627.2329"
21,"GeoX,GeoY",OSGB,"4041752.476,20593.6748"
22,"GeoX,GeoY",OSGB,"4041483.117,20857.1716"
23,"GeoX,GeoY",OSGB,"4041649.188,20459.2293"
24,"GeoX,GeoY",OSGB,"4041730.131,20764.5175"
25,"GeoX,GeoY",OSGB,"4041497.901,21106.7453"
26,"GeoX,GeoY",OSGB,"4040634.675,21568.0277"
27,"GeoX,GeoY",OSGB,"4041490.69,20519.7825"
28,"GeoX,GeoY",OSGB,"4041245.669,21375.6427"
29,"GeoX,GeoY",OSGB,"4038897.362,20947.424"
30,"GeoX,GeoY",OSGB,"4039829.983,22719.5053"
31,"GeoX,GeoY",OSGB,"4040194.933,21884.4825"
32,"GeoX,GeoY",OSGB,"4042114.826,20536.0082"
33,"GeoX,GeoY",OSGB,"4041887.719,19633.5999"
34,"GeoX,GeoY",OSGB,"4041952.122,20373.627"
35,"GeoX,GeoY",OSGB,"4042290.689,20083.7026"
36,"GeoX,GeoY",OSGB,"4041903.615,19736.0833"
37,"GeoX,GeoY",OSGB,"4042017.23,20415.3705"
38,"GeoX,GeoY",OSGB,"4042376.635,20284.7733"
39,"GeoX,GeoY",OSGB,"4042112.491,19880.8486"
40,"GeoX,GeoY",OSGB,"4042155.434,19929.7578"
41,"GeoX,GeoY",OSGB,"4041795.65,20377.0882"
42,"GeoX,GeoY",OSGB,"4042083.774,19592.7445"
43,"GeoX,GeoY",OSGB,"4041850.019,19851.9962"
44,"GeoX,GeoY",OSGB,"4042105.932,19616.9802"
45,"GeoX,GeoY",OSGB,"4041726.362,19951.3475"
46,"GeoX,GeoY",OSGB,"4041628.885,20082.7976"
47,"GeoX,GeoY",OSGB,"4041715.766,19964.7221"
48,"GeoX,GeoY",OSGB,"4042045.83,20616.4464"
49,"GeoX,GeoY",OSGB,"4041732.684,19876.099"
50,"GeoX,GeoY",OSGB,"4041844.951,19585.074"
51,"GeoX,GeoY",OSGB,"4042055.391,20138.9367"
52,"GeoX,GeoY",OSGB,"4041338.125,20239.0013"
53,"GeoX,GeoY",OSGB,"4041535.241,19395.8084"
54,"GeoX,GeoY",OSGB,"4041425.419,18919.4612"
55,"GeoX,GeoY",OSGB,"4041718.608,19461.4358"
56,"GeoX,GeoY",OSGB,"4041434.829,20025.5471"
57,"GeoX,GeoY",OSGB,"4041749.591,19501.3698"
58,"GeoX,GeoY",OSGB,"4041544.602,19847.6508"
59,"GeoX,GeoY",OSGB,"4041790.588,19415.9076"
