row-number,field,datatype,value
1,"GeoX,GeoY",OSGB,"3571052.46,3431349.32"
2,"GeoX,GeoY",OSGB,"3567831.53,3429026.32"
3,"GeoX,GeoY",OSGB,"3578026.60,3420733.90"
4,"GeoX,GeoY",OSGB,"3579288.43,3426440.57"
5,"GeoX,GeoY",OSGB,"3574019.66,3415637.39"
6,"GeoX,GeoY",OSGB,"3569905.84,3427847.07"
7,"GeoX,GeoY",OSGB,"3569827.62,3427679.11"
8,"GeoX,GeoY",OSGB,"3571788.95,3419252.30"
9,"GeoX,GeoY",OSGB,"3572465.61,3429185.50"
10,"GeoX,GeoY",OSGB,"3573676.37,3434123.99"
11,"GeoX,GeoY",OSGB,"3567738.41,3425559.69"
12,"GeoX,GeoY",OSGB,"3579802.07,3425476.30"
13,"GeoX,GeoY",OSGB,"3572971.14,3429289.79"
14,"GeoX,GeoY",OSGB,"3570104.87,3427796.11"
15,"GeoX,GeoY",OSGB,"3579810.59,3425449.19"
16,"GeoX,GeoY",OSGB,"3571201.15,3435400.15"
17,"GeoX,GeoY",OSGB,"3569624.77,3428129.74"
18,"GeoX,GeoY",OSGB,"3571092.10,3431414.75"
19,"GeoX,GeoY",OSGB,"3570617.42,3437114.76"
20,"GeoX,GeoY",OSGB,"3577209.78,3418697.81"
21,"GeoX,GeoY",OSGB,"3568974.00,3431317.30"
22,"GeoX,GeoY",OSGB,"3572893.11,3429215.16"
23,"GeoX,GeoY",OSGB,"3574025.17,3415334.09"
24,"GeoX,GeoY",OSGB,"3571329.18,3420129.55"
25,"GeoX,GeoY",OSGB,"3571481.19,3425360.72"
26,"GeoX,GeoY",OSGB,"3577091.74,3420708.03"
27,"GeoX,GeoY",OSGB,"3573955.69,3433937.18"
28,"GeoX,GeoY",OSGB,"3569438.69,3430622.55"
29,"GeoX,GeoY",OSGB,"3567957.26,3428246.61"
30,"GeoX,GeoY",OSGB,"3570904.74,3431213.88"
31,"GeoX,GeoY",OSGB,"3570672.46,3426887.07"
32,"GeoX,GeoY",OSGB,"3570849.71,3426307.02"
33,"GeoX,GeoY",OSGB,"3570870.12,3420382.66"
34,"GeoX,GeoY",OSGB,"3573290.71,3434001.08"
35,"GeoX,GeoY",OSGB,"3571566.79,3427261.21"
36,"GeoX,GeoY",OSGB,"3569558.69,3428230.32"
37,"GeoX,GeoY",OSGB,"3569520.79,3428215.54"
38,"GeoX,GeoY",OSGB,"3569397.48,3427823.75"
39,"GeoX,GeoY",OSGB,"3577014.13,3420683.56"
40,"GeoX,GeoY",OSGB,"3569813.64,3427934.10"
41,"GeoX,GeoY",OSGB,"3570604.33,3427526.31"
42,"GeoX,GeoY",OSGB,"3569804.33,3428282.19"
43,"GeoX,GeoY",OSGB,"3568825.52,3428214.19"
44,"GeoX,GeoY",OSGB,"3579014.01,3420077.12"
45,"GeoX,GeoY",OSGB,"3573804.83,3429638.60"
46,"GeoX,GeoY",OSGB,"3574822.09,3426083.64"
47,"GeoX,GeoY",OSGB,"3578632.41,3419437.91"
48,"GeoX,GeoY",OSGB,"3567444.53,3423083.26"
49,"GeoX,GeoY",OSGB,"3572404.03,3436728.05"
50,"GeoX,GeoY",OSGB,"3569696.17,3437015.18"
51,"GeoX,GeoY",OSGB,"3574388.40,3426043.51"
52,"GeoX,GeoY",OSGB,"3570395.35,3428388.40"
53,"GeoX,GeoY",OSGB,"3578854.42,3419144.88"
54,"GeoX,GeoY",OSGB,"3572111.00,3431697.05"
55,"GeoX,GeoY",OSGB,"3569552.02,3428120.56"
56,"GeoX,GeoY",OSGB,"3573998.26,3415333.37"
57,"GeoX,GeoY",OSGB,"3569774.69,3427135.89"
58,"GeoX,GeoY",OSGB,"3578728.10,3420055.30"
59,"GeoX,GeoY",OSGB,"3576055.73,3416936.48"
60,"GeoX,GeoY",OSGB,"3573720.95,3426093.16"
61,"GeoX,GeoY",OSGB,"3572866.70,3429229.65"
62,"GeoX,GeoY",OSGB,"3571142.89,3420402.86"
63,"GeoX,GeoY",OSGB,"3574018.16,3430405.30"
