row-number,field,issue-type,value
1,NetDwellingsRangeTo,default,5
2,NetDwellingsRangeTo,default,2
3,NetDwellingsRangeTo,default,9
4,NetDwellingsRangeTo,default,10
5,NetDwellingsRangeTo,default,2
6,NetDwellingsRangeTo,default,18
7,NetDwellingsRangeTo,default,50
8,NetDwellingsRangeTo,default,1
9,NetDwellingsRangeTo,default,26
10,NetDwellingsRangeTo,default,6
11,NetDwellingsRangeTo,default,1
12,NetDwellingsRangeTo,default,1
13,NetDwellingsRangeTo,default,1
14,NetDwellingsRangeTo,default,2
15,NetDwellingsRangeTo,default,2
16,NetDwellingsRangeTo,default,2
17,NetDwellingsRangeTo,default,1
17,LastUpdatedDate,default,2019-12-02
18,NetDwellingsRangeTo,default,4
18,LastUpdatedDate,default,2019-12-02
19,NetDwellingsRangeTo,default,1
19,LastUpdatedDate,default,2019-12-02
20,NetDwellingsRangeTo,default,10
20,LastUpdatedDate,default,2019-12-02
21,NetDwellingsRangeTo,default,1
21,LastUpdatedDate,default,2019-12-02
22,NetDwellingsRangeTo,default,3
22,LastUpdatedDate,default,2019-12-02
23,NetDwellingsRangeTo,default,2
23,LastUpdatedDate,default,2019-12-02
24,NetDwellingsRangeTo,default,30
24,LastUpdatedDate,default,2019-12-02
