row-number,field,datatype,value
1,"GeoX,GeoY",OSGB,"4039593.2324,19621.6595"
2,"GeoX,GeoY",OSGB,"4039352.7356,20184.2562"
3,"GeoX,GeoY",OSGB,"4039306.3528,19660.6878"
4,"GeoX,GeoY",OSGB,"4039216.9862,20262.0228"
5,"GeoX,GeoY",OSGB,"4039182.8721,19445.9214"
6,"GeoX,GeoY",OSGB,"4039264.3673,18637.7828"
7,"GeoX,GeoY",OSGB,"4039006.7794,21568.8278"
8,"GeoX,GeoY",OSGB,"4039310.2615,21587.2447"
9,"GeoX,GeoY",OSGB,"4039295.9762,21816.8249"
10,"GeoX,GeoY",OSGB,"4039216.4456,21504.4888"
11,"GeoX,GeoY",OSGB,"4039248.7948,21534.3707"
12,"GeoX,GeoY",OSGB,"4039362.4459,21682.4578"
13,"GeoX,GeoY",OSGB,"4039512.471,22612.5474"
14,"GeoX,GeoY",OSGB,"4039423.433,21792.3688"
15,"GeoX,GeoY",OSGB,"4039470.1531,22671.044"
16,"GeoX,GeoY",OSGB,"4042637.0575,19675.4663"
17,"GeoX,GeoY",OSGB,"4042776.062,18755.2821"
18,"GeoX,GeoY",OSGB,"4042560.0454,19986.2656"
19,"GeoX,GeoY",OSGB,"4040738.6321,17982.0778"
20,"GeoX,GeoY",OSGB,"4040547.4175,17832.6935"
21,"GeoX,GeoY",OSGB,"4041683.6857,18564.3225"
22,"GeoX,GeoY",OSGB,"4041117.7962,21046.9876"
23,"GeoX,GeoY",OSGB,"4040911.3958,20870.1234"
24,"GeoX,GeoY",OSGB,"4041098.6042,21015.646"
25,"GeoX,GeoY",OSGB,"4041230.7036,20418.8163"
26,"GeoX,GeoY",OSGB,"4041744.8444,20846.034"
27,"GeoX,GeoY",OSGB,"4040634.6751,21568.0277"
28,"GeoX,GeoY",OSGB,"4040762.2879,21800.6573"
29,"GeoX,GeoY",OSGB,"4041736.836,20627.2329"
30,"GeoX,GeoY",OSGB,"4041730.1307,20764.5175"
31,"GeoX,GeoY",OSGB,"4041501.0237,20861.5483"
32,"GeoX,GeoY",OSGB,"4041752.4755,20593.6748"
33,"GeoX,GeoY",OSGB,"4041497.9008,21106.7453"
34,"GeoX,GeoY",OSGB,"4038897.3617,20947.424"
35,"GeoX,GeoY",OSGB,"4040194.9334,21884.4825"
36,"GeoX,GeoY",OSGB,"4042045.8295,20616.4464"
37,"GeoX,GeoY",OSGB,"4042017.2298,20415.3705"
38,"GeoX,GeoY",OSGB,"4041952.1215,20373.627"
39,"GeoX,GeoY",OSGB,"4042114.8257,20536.0082"
40,"GeoX,GeoY",OSGB,"4041649.1884,20459.2293"
41,"GeoX,GeoY",OSGB,"4042155.434,19929.7578"
42,"GeoX,GeoY",OSGB,"4042101.8894,19812.1933"
43,"GeoX,GeoY",OSGB,"4042063.2319,20184.6801"
44,"GeoX,GeoY",OSGB,"4042290.6889,20083.7026"
45,"GeoX,GeoY",OSGB,"4041715.7662,19964.7221"
46,"GeoX,GeoY",OSGB,"4041628.8845,20082.7976"
47,"GeoX,GeoY",OSGB,"4041726.362,19951.3475"
48,"GeoX,GeoY",OSGB,"4041732.6841,19876.099"
49,"GeoX,GeoY",OSGB,"4042105.9321,19616.9802"
50,"GeoX,GeoY",OSGB,"4041844.9506,19585.074"
51,"GeoX,GeoY",OSGB,"4041887.7193,19633.5999"
52,"GeoX,GeoY",OSGB,"4041850.019,19851.9962"
53,"GeoX,GeoY",OSGB,"4041718.6081,19461.4358"
54,"GeoX,GeoY",OSGB,"4041584.1944,19851.2707"
55,"GeoX,GeoY",OSGB,"4041186.7418,19776.1095"
56,"GeoX,GeoY",OSGB,"4041425.4192,18919.4612"
57,"GeoX,GeoY",OSGB,"4041627.4501,19639.6827"
58,"GeoX,GeoY",OSGB,"4041749.5908,19501.3698"
59,"GeoX,GeoY",OSGB,"4041338.1249,20239.0013"
